ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1210,"","Select Digimon to Digivolve or De-Digivolve.","請選擇要進化、退化的數碼寶貝。","","진화/퇴화할 디지몬을 선택해주세요.","Wähle ein Digimon für die Digitation oder De-Digitiation aus."
1211,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1212,"","Select Digimon for Digivolution or De-Digivolution.","請選擇進化後、退化後的數碼寶貝。","","진화/퇴화할 디지몬을 선택해주세요.","Wähle ein Digimon für die Digitation oder De-Digitiation aus."
1213,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1214,"","Select Digimon for DNA Digivolution.","請選擇要合體進化的數碼寶貝。","","조그레스 할 디지몬을 선택해주세요.","Wähle Digimon für die DNA-Digitation aus."
1215,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1216,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1217,"","X: Save successful. Return to DigiBank.","×：設定完成，返回數碼銀行。","","X : 세팅 종료, 디지뱅크로 돌아간다.","X: Speichern erfolgreich. Zurück zur Digibank."
1218,"","Select Digimon to enhance.","請選擇要強化的數碼寶貝。","","강화할 디지몬을 선택해주세요.","Wähle das Digimon zum Stärken aus."
1219,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1220,"","Select Digimon to consume.","請選擇要吸收的數碼寶貝。","","소비할 디지몬을 선택해주세요.","Wähle Digimon zum Absorbieren aus."
1221,"","Select Digimon to consume.","請選擇要吸收的數碼寶貝。","","소비할 디지몬을 선택해주세요.","Wähle Digimon zum Absorbieren aus."
1222,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1223,"","Select Digimon to convert.","請選擇要孵化的數碼寶貝。","","컨버트할 디지몬을 선택해주세요.","Wähle Digimon zum Umwandeln aus."
1224,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1225,"","Select Digimon to return to scan data.","請選擇要回復到掃描數據的數碼寶貝。","","스캔 데이터로 되돌릴 디지몬을 선택해주세요.","Wähle Digimon zum Umwandeln in Scandaten aus."
1226,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1227,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1228,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1300,"","Select a case to investigate.","請選擇要調查的委託。","","조사할 의뢰를 선택해주세요.","Wähle einen Fall zum Ermitteln aus."
1301,"","Select a case to investigate.","請選擇要調查的委託。","","조사할 의뢰를 선택해주세요.","Wähle einen Fall zum Ermitteln aus."
1600,"","Select a Digimon to view more information on.","請選擇要確認詳細資訊的數碼寶貝。","","자세한 정보를 확인하고 싶은 디지몬을 선택해주세요.","Wähle ein Digimon aus, um mehr Informationen zu erhalten."
1601,"","Select a Digimon to view more information on.","請選擇要確認詳細資訊的數碼寶貝。","","자세한 정보를 확인하고 싶은 디지몬을 선택해주세요.","Wähle ein Digimon aus, um mehr Informationen zu erhalten."
1602,"","Check status and skills.","確認狀態或技能。","","스테이터스나 스킬을 확인할 수 있습니다.","Prüfe Status und Fertigkeiten."
1603,"","Check the De-Digivolution of your Digimon.","可以確認退化後的數碼寶貝。","","퇴화할 디지몬을 확인할 수 있습니다.","Prüfe die De-Digitation deiner Digimon."
1604,"","Check the Digimon to Digivolve.","可以確認進化後的數碼寶貝。","","진화할 디지몬을 확인할 수 있습니다.","Prüfe die Digitation deiner Digimon."
1605,"","Check profile.","確認基本資料。","","프로필을 확인할 수 있습니다.","Sieh das Profil ein."
1800,"","Check various player information.","確認玩家的各種資訊。","","플레이어의 다양한 정보를 확인할 수 있습니다.","Betrachte verschiedene Spielerinformationen."
1801,"","See more information on a hacking skill.","確認駭客技能的詳細內容。","","해킹 스킬의 상세 정보를 확인할 수 있습니다.","Erhalte weitere Informationen zu einer Hacking-Fertigkeit."
1802,"","Check the status of the case investigation.","可以確認委託的調查狀況。","","의뢰의 조사 상황을 확인할 수 있습니다.","Prüfe den Status der Ermittlungen."
1803,"","Check tutorials you have already viewed.","可以再次查看新手教學。","","한번 본 튜토리얼을 확인할 수 있습니다.","Wiederhole bereits angesehene Anleitungen."
1900,"","Select item to use.","請選擇要使用的道具。","","사용할 아이템을 선택해주세요.","Wähle ein Item aus."
1901,"","Select Digimon to use.","請選擇要使用的數碼寶貝。","","사용할 디지몬을 선택해주세요.","Wähle Digimon aus."
1902,"","Select Digimon to use.","請選擇要使用的數碼寶貝。","","사용할 디지몬을 선택해주세요.","Wähle Digimon aus."
2000,"","Select a keyword to check the details.","請選擇要確認詳細內容的關鍵字。","","상세 정보를 확인하고 싶은 키워드를 선택해주세요.","Wähle ein Stichwort aus, um mehr zu erfahren."
2200,"","Set music volume.","設定BGM音量。","","BGM의 볼륨을 설정합니다.","Stelle die Musiklautstärke ein."
2201,"","Set sound effect volume.","設定SE音量。","","SE의 볼륨을 설정합니다.","Stelle die Effektlautstärke ein."
2202,"","Set character voice volume.","設定角色語音的音量。","","캐릭터 보이스의 볼륨을 설정합니다.","Stelle die Dialoglautstärke ein."
2203,"","Set whether the minimap is displayed or not.","設定小地圖的顯示、隱藏。","","미니맵의 표시/비표시를 설정합니다.","Lege fest, ob die Minikarte eingeblendet wird."
2204,"","Set whether partner Digimon are shown on the field.","設定移動中同行數碼寶貝的顯示、隱藏。","","필드에서 데리고 다닐 디지몬의 표시/비표시를 설정합니다.","Lege fest, ob Partnerdigimon auf dem Feld angezeigt werden."
2205,"","Sets the type of cutscene shown during battle.","設定戰鬥演出的種類。","","배틀 시의 연출 종류를 설정합니다.","Lege fest, welche Videosequenzen im Kampf gezeigt werden."
2206,"","Sets party Digimon voices on/off during battle.","將戰鬥中的同行數碼寶貝的聲音設定為ON、OFF。","","배틀 시 파티 디지몬 보이스의 ON/OFF를 설정합니다.","Aktiviert/deaktiviert Stimmen der Digimongruppe im Kampf."
2207,"","Return everything to default settings.","將所有項目回復初期設定。","","모든 항목을 초기설정으로 되돌립니다.","Setze alles auf die Standardeinstellungen zurück."
2208,"","Show what is currently set.","套用目前設定的內容。","","지금 설정한 내용을 반영합니다.","Zeigt die aktuellen Einstellungen an."
2500,"","Select a message to reply to.","請選擇要回覆的訊息。","","답신할 메시지를 선택해주세요.","Wähle eine Nachricht aus, um darauf zu antworten."
2700,"","Select a dungeon to enter.","請選擇要前往的迷宮。","","가고 싶은 던전을 선택해주세요.","Wähle einen Dungeon aus, den du betreten möchtest."
2800,"","This is the Medal Man's medal collection.","獎牌大叔的獎牌收藏。","","메달 아저씨의 메달 컬렉션입니다.","Dies ist die Sammlung des Medaillensammlers."
2900,"","Do battle over the Internet.","使用網路進行連線對戰。","","인터넷을 이용하여 통신대전을 합니다.","Kämpfe über das Internet."
2901,"","Do battle via local communication.","以鄰近主機通訊進行通訊對戰。","","로컬 통신을 이용해 통신 대전을 합니다.","Spiele einen lokalen Kampf."
2902,"","Find an opponent to battle.","搜尋對戰者。搜尋到對手後將進行對戰。","","대전자를 탐색합니다. 상대를 찾는대로 대전을 실시합니다.","Finde einen Gegner zum Kämpfen."
2903,"","Check the top 100 in the rankings.","確認排行榜上的前100名玩家。","","랭킹 상위 100인을 확인할 수 있습니다.","Sieh die Top 100 in der Rangliste an."
2904,"","Check the part of the rankings you are in.","確認排行榜上的個人排名。","","랭킹의 마이랭크 주변을 확인할 수 있습니다.","Sieh deinen Bereich in der Rangliste an."
2905,"","Show the top 100 in the rankings.","顯示排行榜上的前100名玩家。","","랭킹의 상위 100인을 표시합니다.","Die Top 100 der Rangliste."
2906,"","Show the part of the rankings you are in.","顯示排行榜上的個人排名。","","랭킹의 마이랭크 주변을 표시합니다.","Dein Bereich der Rangliste."
3000,"","Select a Farm Island to check out.","請選擇要確認狀況的農場島。","","상태를 확인하고 싶은 팜 섬을 선택해주세요.","Wähle eine Farminsel aus."
3001,"","Use a Farm Development Kit to build a new Farm Island.","使用「農場島開發套件」增加新的農場島。","","""팜 개발키트""를 사용해 새로운 팜 섬을 만듭니다.","Errichte mit einem Farmentwicklungs-Kit eine Farminsel."
3002,"","Select an item to take.","請選擇要領取的道具。","","받을 아이템을 선택해주세요.","Wähle ein Item aus, um es dir zu nehmen."
3003,"","Command your Digimon to train, develop or investigate.","可以對數碼寶貝下達特訓、開發、調查的指令。","","디지몬들의 특훈/개발/조사 지시를 할 수 있습니다.","Lass Digimon trainieren, etwas entwickeln oder ermitteln."
3004,"","Change the Farm Island leader.","可以變更農場島的隊長。","","팜 섬의 리더를 변경할 수 있습니다.","Ändere den Anführer auf der Farminsel."
3005,"","Set the Farm Goods for a Farm Island.","可以設定農場島上設置的農場道具。","","팜 섬에 설치할 팜 굿즈를 설정할 수 있습니다.","Wähle Farmprodukte für eine Farminsel aus."
3006,"","Use a Farm Expansion Plugin to increase Farm Island rank.","可以使用「島嶼擴張外掛」提升農場島的位階。","","""팜 확장 플러그인""을 사용해 팜 섬의 랭크를 올립니다.","Steigere per Farmerweiterungs-Plugin den Rang einer Insel."
3007,"","Observe or feed your Digimon.","可以觀察數碼寶貝或給予食物。","","디지몬의 관찰이나 먹이를 줄 수 있습니다.","Beobachte oder füttere deine Digimon."
3008,"","Train your Digimon to enhance their abilities.","特訓可以強化數碼寶貝的能力。","","훈련으로 디지몬의 능력를 강화할 수 있습니다.","Trainiere deine Digimon, um ihre Fähigkeiten zu verbessern."
3009,"","Pay development costs to develop items.","開發可以支付開發經費製作道具。","","개발로 개발 자금을 지불할 아이템을 작성할 수 있습니다.","Entwickle gegen Entwicklungskosten Items."
3010,"","Investigate to discover cases and items.","調查可以發現委託及道具。","","조사로 의뢰나 아이템을 발견할 수 있습니다.","Ermittle, um Fälle und Items zu entdecken."
3011,"","Select a training course.","請選擇特訓難度。","","훈련하고 싶은 코스를 선택해주세요.","Wähle einen Trainingskurs aus."
3012,"","Select the development cost to pay.","請選擇開發時要支付的開發經費。","","개발에 지불할 개발 자금을 선택해주세요.","Wähle die Entwicklungskosten aus."
3013,"","Select the Digimon to be the leader.","請選擇要變更為隊長的數碼寶貝。","","리더로 변경할 디지몬을 선택해주세요.","Wähle ein Digimon als Anführer aus."
3014,"","Select a location to set the Farm Goods.","請選擇農場道具的設置場所。","","팜 굿즈를 설치할 장소를 선택해주세요.","Wähle einen Ort für die Farmprodukte aus."
3015,"","Select Farm Goods to set.","請選擇要設置的農場道具。","","설치할 팜 굿즈를 선택해주세요.","Wähle Farmprodukte aus."
3100,"","Select a map you want to go to.","請選擇要前往的地圖。","","가고싶은 맵을 선택해주세요.","Wähle eine Karte aus, um dich dorthin zu begeben."
3200,"","Organize or set the Party.","可以整編、設定隊伍。","","파티의 편성/세팅을 할 수 있습니다.","Verwalte oder erstelle die Gruppe."
3201,"","Use or examine items.","可以使用、確認道具。","","아이템의 사용/확인을 할 수 있습니다.","Benutze oder untersuche Items."
3202,"","Check player information and cases under investigation.","可以確認玩家資訊或調查中的委託。","","플레이어의 정보나 조사 중인 의뢰를 확인할 수 있습니다.","Betrachte Spielerinformationen und laufende Fälle."
3203,"","Check the keywords in your possession.","可以確認持有關鍵字。","","소지하고 있는 키워드를 확인할 수 있습니다.","Betrachte die Stichwörter in deinem Besitz."
3204,"","Change in-game sound, cutscene and map settings.","可以設定遊戲內的音效、演出、地圖。","","게임 내의 소리/연출/맵의 설정을 할 수 있습니다.","Passe Einstellungen für Audio, Videos und die Karte an."
3205,"","Check the details of Digimon registered to the Field Guide.","可以確認登錄於圖鑑上的數碼寶貝詳細資訊。","","도감에 등록한 디지몬의 자세한 정보를 확인할 수 있습니다.","Schau dir die Infos zu den erfassten Digimon im Digiführer an."
3206,"","Read and reply to received messages.","可以確認或回覆收到的訊息。","","수신한 메시지의 확인 및 답장을 할 수 있습니다.","Lies und beantworte empfangene Nachrichten."
3207,"","Save the game.","可以進行保存。","","저장을 할 수 있습니다.","Speichere das Spiel."
3208,"","Swap Fighting or In Reserve Digimon.","可以交換戰鬥成員和候補成員。","","배틀 멤버와 리저브 멤버의 교체가 가능합니다.","Tausche kämpfende oder Reserve-Digimon aus."
3209,"","Change your Digimon's name, Skills and Equipment settings.","可以設定數碼寶貝的名稱、技能、裝備。","","디지몬의 이름/기술/장비품의 설정을 할 수 있습니다.","Ändere die Namen, Fertigkeiten und Ausrüstung deiner Digimon."
3210,"","Select Digimon.","請選擇數碼寶貝。","","디지몬을 선택해주세요.","Wähle Digimon aus."
3211,"","Select a Skill to equip.","請選擇要裝備的技能。","","장비할 스킬을 선택해주세요.","Wähle eine Fertigkeit aus."
3212,"","Select Equipment to equip.","請選擇要安裝的裝備。","","장비할 장비품을 선택해주세요.","Wähle eine Ausrüstung aus."
3213,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
3214,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
3215,"","Select the Digimon to check.","請選擇要確認狀態的數碼寶貝。","","스테이터스를 확인할 디지몬을 선택해주세요.","Wähle ein Digimon zum Betrachten aus."
3300,"","Please select an area to go to.","請選擇要前往的區域。","","가고 싶은 에어리어를 선택해주세요.","Wähle ein Gebiet aus, in das du dich begeben möchtest."
3400,"","Change your Digimon's name, Skills and Equipment settings.","可以設定數碼寶貝的名稱、技能、裝備。","","디지몬의 이름/기술/장비품의 설정을 할 수 있습니다.","Ändere Namen, Fertigkeiten und Ausrüstung deines Digimon."
3401,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
3402,"","Check the Stats, Equipment and Skills of your Digimon.","可以確認數碼寶貝的狀態、裝備、技能。","","디지몬의 스테이터스/장비/스킬을 확인할 수 있습니다.","Prüfe Werte, Ausrüstung und Fertigkeiten deiner Digimon."
1002,"","Select a saved game to continue.","請選擇保存資料繼承。","","이어받을 데이터를 선택해주세요.","Wähle einen Spielstand, um fortzufahren."
2209,"","Set battle difficulty. Acquire more money and items on Hard.","設定戰鬥難易度，在HARD模式中，金錢與物品掉落率將會提升。","","배틀 난이도를 설정합니다. 배틀에서는 돈, 아이템 획득률이 올라갑니다.","Es werden mehr Geld und Items auf „Schwer“ erlangt."
2210,"","Set the music volume.","設定BGM音量。","","BGM의 볼륨을 설정합니다.","Stelle die Musiklautstärke ein."
2211,"","Set the sound effect volume.","設定SE音量。","","SE의 볼륨을 설정합니다.","Stelle die Effektlautstärke ein."
2212,"","Set the character voice volume.","設定角色語音的音量。","","캐릭터 보이스의 볼륨을 설정합니다.","Stelle die Dialoglautstärke ein."
2213,"","Turn the minimap on or off.","設定小地圖的顯示、隱藏。","","미니맵의 표시/비표시를 설정합니다.","Schalte die Minikarte ein oder aus."
2214,"","Set whether partner Digimon are shown on the field.","設定移動中同行數碼寶貝的顯示、隱藏。","","필드에서 데리고 다닐 디지몬의 표시/비표시를 설정합니다.","Lege fest, ob Partnerdigimon auf dem Feld angezeigt werden."
2215,"","Set the type of battle animations.","設定戰鬥演出的種類。","","배틀 시 연출의 종류를 설정합니다.","Stelle die Art der Kampfanimationen ein."
2216,"","Set party Digimon voices on or off during battle.","將戰鬥中的同行數碼寶貝的聲音設定為ON、OFF。","","배틀 시 파티 디지몬 보이스의 ON/OFF를 설정합니다.","Aktiviere/deaktiviere Stimmen der Digimongruppe im Kampf."
2217,"","Return all settings to default.","將所有項目回復初期設定。","","모든 항목을 초기설정으로 되돌립니다.","Setze alles auf die Standardeinstellungen zurück."
2218,"","Start the game with current settings (can be changed later).","將以現有設定內容開始遊戲（之後亦可進行變更）。","","지금 설정된 내용으로 게임을 시작합니다. (나중에 변경할 수 있습니다)","Starte das Spiel mit diesen Einstellungen (später änderbar)."
2219,"","Set battle difficulty. Acquire more money and items on Hard.","設定戰鬥難易度，在HARD模式中，金錢與物品掉落率將會提升。","","배틀 난이도를 설정합니다. 하드에서는 돈, 아이템의 획득률이 올라갑니다.","Es werden mehr Geld und Items auf „Schwer“ erlangt."
2220,"","Adjust the in-game BGM.","變更遊戲內播放的BGM。","","게임 도중 재생할 BGM을 변경합니다.","Passe die Hintergrundmusik im Spiel an."
2221,"","Settings will be changed after the data usage agreement screen is displayed.","變更使用資料的相關同意畫面顯示設定。","","데이터 사용에 관한 동의 화면이 표시되어 설정을 변경합니다.","Die Einstellungen werden geändert, nachdem der Zustimmungsbildschirm zur Datennutzung angezeigt wurde."
2231,"","Settings will be changed after the data usage agreement screen is displayed.","變更使用資料的相關同意畫面顯示設定。","","데이터 사용에 관한 동의 화면이 표시되어 설정을 변경합니다.","Die Einstellungen werden geändert, nachdem der Zustimmungsbildschirm zur Datennutzung angezeigt wurde."
2222,"","Used to configure button settings.","設定按鍵功能。","","키 설정을 변경합니다.","Hiermit wird die Tastenbelegung angepasst."
2223,"","Used to configure graphic options.","設定畫面顯示選項。","","그래픽 설정을 변경합니다.","Hiermit werden Grafikoptionen angepasst."
2232,"","Used to configure button settings.","設定按鍵功能。","","키 설정을 변경합니다.","Hiermit wird die Tastenbelegung angepasst."
2233,"","Used to configure graphic options.","設定畫面顯示選項。","","그래픽 설정을 변경합니다.","Hiermit werden Grafikoptionen angepasst."
2224,"","A replaced controller is reflected in the icon after reboot.","變更控制器時，重新啟動後將會顯示圖示","","컨트롤러를 교체하면 재기동 후 아이콘에 반영됩니다.","Ersetzte Controller werden nach Neustart im Symbol gezeigt."
3500,"","Uploads current progress to the Steam cloud.","正在上傳目前進度至steam雲端服務","Uploads current progress to the Steam cloud.","현재 진행 상황을 Steam 클라우드에 전송합니다.","Fortschritt-Upload die Steam-Cloud."
3501,"","Begin game using data downloaded from online storage.","將以從網路硬碟下載之進度開始遊戲。","","온라인 스토리지로부터 다운로드한 데이터로 게임을 시작합니다.","Beginne das Spiel mit Daten vom Online-Speicher."
2907,""," ","　","","　"," "
3216,"","Select an accessory to equip.","請選擇要裝備的飾品。","","장비할 액세서리를 선택해 주세요.","Wähle ein Accessoire zum Ausrüsten."
1804,"","Check the current BBS investigation's status.","可確認駭客技能與BBS的調查狀況。","","해킹 스킬의 상세나 BBS의 조사 상황을 확인할 수 있습니다.","Prüfe Infos zur laufenden ATL-Ermittlung."
1229,"","Deposit or withdraw Digimon from another story's DigiBank.","可自其他故事的數碼銀行取出、寄放數碼寶貝。","","다른 시나리오의 디지뱅크에서 디지몬을 꺼내거나 맡길 수 있습니다.","Benutze die Digibank einer anderen Geschichte."
1230,"","Select Digimon to move.","請選擇要移動的數碼寶貝。","","이동할 디지몬을 선택해 주세요.","Wähle die Digimon zum Verschieben aus."
1231,"","Select Digimon to move.","請選擇要移動的數碼寶貝。","","이동할 디지몬을 선택해 주세요.","Wähle die Digimon zum Verschieben aus."
3600,"","Select the Hacker's Memory to analyze.","請選擇要解析的駭客記憶。","","해석할 해커스 메모리를 선택해 주세요.","Wähle eine „Hacker's Memory“-Datei zum Analysieren."
2908,"","Set your player avatar and title during battles.","設定對戰中的玩家化身與稱號。","","대전 시 플레이어 아바타나 칭호를 설정할 수 있습니다.","Stelle deinen Avatar und Titel für Kämpfe ein."
2909,"","Register your Party Digimon to use in battle.","登錄對戰中使用的數碼寶貝隊伍。","","대전에서 사용할 파티 디지몬을 등록합니다.","Lege deine Digimongruppe für den Kampf fest."
2910,"","Fight for Rating Points within set rules.","以規定的規則來競爭高評價點數的對戰。","","정해진 룰로 레이팅 포인트를 경쟁하는 대전을 합니다.","Kämpfe mit bestimmten Regeln um Wertungspunkte."
2911,"","Fight with limited-time special rules.","以期間限定的特定規則進行對戰。","","기간 한정 특수 룰로 대전합니다.","Kämpfe mit besonderen, zeitlich begrenzten Regeln."
2912,"","Decide rules with other players in the room and fight.","加入房間內的玩家們，自由決定規則進行對戰。","","룸에 참가한 플레이어끼리 자유롭게 룰을 정해서 대전합니다.","Lege die Regeln mit anderen Spielern fest und kämpfe."
2913,"","Use coins to purchase items or player avatars.","消費硬幣來購買道具、玩家化身。","","코인을 소비해 아이템이나 플레이어 아바타를 구입합니다.","Kaufe Items oder Avatare mit Münzen."
2914,"","Please select a party to use.","請選擇要使用的隊伍。","","사용할 파티를 선택해 주세요.","Bitte wähle eine Gruppe."
2915,"","Call a party from the Battle Box.","從戰鬥盒中叫出隊伍。","","배틀 박스에서 파티를 불러냅니다.","Rufe eine Gruppe aus der Kampfbox."
2916,"","Please select a player to battle.","請選擇想對戰的玩家。","","대전할 플레이어를 선택해 주세요.","Bitte wähle einen Spieler als Gegner."
2917,"","Go into battle standby.","進入等待戰鬥狀態。","","대전을 준비합니다.","Wechsle in Kampfbereitschaft."
2918,"","Go into battle standby.","進入等待戰鬥狀態。","","대전을 준비합니다.","Wechsle in Kampfbereitschaft."
2919,"","Remove player from the room.","將玩家退出房間。","","플레이어를 룸에서 강제 퇴장시킵니다.","Entferne den Spieler aus dem Raum."
2920,"","Leave the room.","退出房間。","","룸에서 나갑니다.","Verlasse den Raum."
2921,"","Do battle over the Internet.","使用網路進行連線對戰。","","인터넷을 이용해 통신 대전을 합니다.","Kämpfe über das Internet."
2922,"","Check Battle Missions details and completion.","確認戰鬥任務的內容與達成率。","","배틀 미션의 내용이나 달성률을 확인합니다.","Überprüfe Infos zu Kampfmissionen und deinen Fortschritt."
2923,"","Call a party from the Battle Box.","從戰鬥盒中叫出隊伍。","","배틀 박스에서 파티를 불러냅니다.","Rufe eine Gruppe aus der Kampfbox."
2924,"","Check the Battle Missions.","確認戰鬥任務。","","배틀 미션을 확인합니다.","Überprüfe die Kampfmissionen."
2931,"","Set recruitment comment and password, and create a room.","設定募集評語與密碼，製作房間。","","모집 코멘트나 패스워드를 설정하고 룸을 작성합니다.","Erstelle einen Raum mit Suchkommentar und Passwort."
2932,"","Search for rooms made by other players and join them.","搜索其他玩家製作的房間，並加入房間。","","다른 플레이어가 작성한 룸을 검색하고 참가합니다.","Suche nach Räumen anderer Spieler und tritt ihnen bei."
2933,"","Fight with Room Members.","與房間成員進行對戰。","","룸 멤버와 대전합니다.","Kämpfe gegen Raummitglieder."
2934,"","Check info on members in the room.","確認房間參加成員的詳細。","","룸에 참여하고 있는 멤버의 상세 정보를 확인합니다.","Prüfe Informationen zu Mitgliedern im Raum."
2935,"","Leave the room.","退出房間。","","룸에서 나갑니다.","Verlasse den Raum."
2936,"","Remove another member from the room.","將其他成員退出房間。","","다른 멤버를 룸에서 강제 퇴장시킵니다.","Entferne ein Mitglied aus dem Raum."
2937,"","Remove another member from the room.","將其他成員退出房間。","","다른 멤버를 룸에서 강제 퇴장시킵니다.","Entferne ein Mitglied aus dem Raum."
2938,"","Record a comment on the Comment Log.","將評語加入評語紀錄。","","코멘트 로그에 코멘트를 삽입합니다.","Schreibe einen Kommentar ins Kommentarprotokoll."
2939,"","Fight together with a person on the Battle Table.","與對戰表上分到一起的玩家進行對戰。","","대전 테이블에 들어온 사람과 대전합니다.","Kämpfe mit jemandem am Kampftisch."
2940,"","Set Digimon levels in battle.","選擇對戰的數碼寶貝等級。","","대전 시 사용할 디지몬의 레벨을 설정합니다.","Lege Digimon-Level für den Kampf fest."
