ID,Japanese,English,Chinese,EnglishCensored,Korean,German
146,,"Non Ikebukuro? Non è tanto spaventoso
quanto interessante.","不是在池袋嗎？
但與其說可怕……我覺得他的動作很好笑",,"이케부쿠로를 잘못 말한 거겠지?
무섭다고 할까…움직임이 기묘한 것 같은데","Nicht Ikebukuro? Es ist eher interessant
als furchterregend."
150,,Unisciti al cliente presso Nakano BW.,在中野BW跟委託人會合,,나카노BW에서 의뢰인과 합류하자.,Zum Klienten im Nakano-Broadway.
151,,"Raccogliere i dati dei testimoni a Nakano BW, 1F.",在中野BW1F蒐集NAVIT的目擊情報,,나카노BW 1F에서 목격정보를 모으자.,"Befrage Zeugen in Broadway, 1. St."
152,,"Raccogliere dati sui testimoni a Nakano BW, 3F.",在中野BW3F蒐集NAVIT的目擊情報,,나카노BW 3F에서 내빗씨의 목격정보를 모으자.,"Befrage Zeugen in Broadway, 3. St."
153,,"Raccogliere dati sui testimoni a Nakano BW, 4F.",在中野BW4F蒐集NAVIT的目擊情報,,나카노BW 4F에서 목격정보를 모으자.,"Befrage Zeugen in Broadway, 4. St."
154,,Inseguire il fuggitivo signor Navit.,追上逃走的NAVIT,,도망친 내빗씨를 쫓아가자.,Jage den flüchtigen Navit-san.
155,,Data di iscrizione a Ikebukuro.,在池袋跟伊達小姐會合,,이케부쿠로에서 다테 마키코와 합류하자.,Gehe zu Date in Ikebukuro.
160,,Un sorriso prezioso,那份笑臉便是寶物,,그 미소가 보물,Ein kostbares Lächeln
161,,Mina,米娜,,미나,Mina
162,,"Voglio un biglietto per l'anteprima
dell'aggiornamento EDEN. Ho bisogno che tu me
ne prenda uno. Ti aspetto nell'area community.","我想要EDEN辦的“版本升級體驗會”參加票喔！
拜託便利店幫我拿到票
米娜會在公共區域等你",,"EDEN ""버전 업 체험회""라는 것이 있대.
해결사 씨, 부탁이야! 미나에게 티켓을 구해줬으면 해.
미나는 커뮤니티 에어리어에서 기다리고 있을게.","Ich will eine Eintrittskarte zur
Upgrade-Vorschau. Besorg mir eine.
Ich warte im Gemeinschaftsbereich."
163,,Gelatina,明明膠,,제라찡,Gelatine
164,,Non ho trovato nulla sugli aggiornamenti in EDEN.,我沒聽說EDEN要版本升級啊？,,EDEN에서 버전 업이라니 들어본 적 없는데?,Ich weiß nichts zu Updates in EDEN.
165,,Nonamemon,無名獸,,이름없는몬,Inkognitomon
166,,Si conclude con le medaglie! LOL!,報酬只有獎牌喔～有夠窮酸的啦～,,보수가 메달ㅋㅋㅋㅋ김 빠지네ㅋㅋㅋㅋ,Gibt Medaillen! LOL!
170,,Trova informazioni sull'anteprima dell'aggiornamento.,調查版本升級體驗會的情報,,EDEN 버전 업 체험회 정보를 모아보자.,Informationen zur Upgrade-Vorschau.
171,,Chiedi maggiori informazioni direttamente al cliente.,直接向委託人問詳細情報,,의뢰인에게서 직접 자세한 이야기를 들어보자.,Klienten nach mehr Infos fragen.
172,,Chiedi a Erika come acquistare i biglietti.,跟艾莉卡商量獲得參加票的方法,,티켓 입수 방법에 대해 에리카에게 상담하자.,"Frag Erika, wie du Tickets bekommst."
173,,Cerca un rivenditore di biglietti a Ikebukuro.,在池袋找賣票商人,,이케부쿠로에 있는 티켓 판매자를 찾아보자.,Suche den Tickethändler in Ikebukuro.
174,,Vai a Kowloon Lv. 2.,前往Kowloon Lv.2,,쿠롱 Lv.2로 향하자.,"Geh nach Kowloon, Ebene 2."
175,,Addentrati nel livello 2 di Kowloon.,前往Kowloon Lv.2的最深處,,쿠롱 Lv.2의 가장 안쪽으로 향하자.,"Geh tief nach Kowloon, Ebene 2."
176,,Consegnare il biglietto al cliente.,把獲得的票交給委託人,,손에 넣은 티켓을 의뢰인에게 가져다주자.,Bring dem Klienten das Ticket.
180,,Prestami la tua ragazza per un giorno.,請當我的一日女友,,"1일 애인, 빌려주세요",Leih mir deine Freundin für einen Tag.
181,,Yu Nogi,乃木優,,노기 유우,Yu Nogi
182,,"Un amico mi ha chiesto di verificare alcuni posti, ma mi 
vergogno troppo ad andarci da solo. 
Voglio che tu mi aiuti, [p].","朋友拜託我去調查約會地點……
但我一個人會很丟臉，希望[p]
你能來幫忙",,"친구가 검증을 부탁해서……
혼자선 부끄러우니까, 
[p]가 협력해줬으면 해.","Ich soll für einen Freund Orte prüfen,
brauche dazu aber deine Hilfe."
190,,Caso controllato da Yu.,已確認優的委託,,유우의 의뢰를 확인했다.,Fall von Yu geprüft.
191,,Dirigiti a Tokyo Handy.,前往東京手創館,,도쿄 핸디로 향하자.,Geh zu „Tokyo Handy“.
192,,Dirigiti all'acquario di Ikebukuro.,前往池袋的水族館,,이케부쿠로의 수족관으로 향하자.,Geh zum Aquarium in Ikebukuro.
193,,Controllo completato dell'acquario.,已完成水族館的調查,,수족관 검증을 완료했다.,Das Aquarium überprüft.
194,,Dirigiti verso Under Kowloon Lv. 1,前往Under Kowloon Lv.1,,언더 쿠롱 Lv.1로 향하자.,Geh zur Ebene 1 in Unter Kowloon.
195,,Dirigiti al K-Cafe.,前往K-Café,,K-카페로 향하자.,Geh zum K-Café.
200,,Eroe fuggitivo,逃犯英雄,,도망자 히어로,Flüchtiger Held
201,,Nonamemon,無名獸,,이름없는몬,Inkognitomon
202,,"Sono l'hacker di Roppongi. Ricordi? Ho
di nuovo bisogno del tuo aiuto. Ti
aspetterò vicino alla sala giochi di Akihabara.","喔，我是在六本木受你照顧的駭客啦，
知道我是誰吧？又有一些事想找你幫忙
我會在秋葉原的遊戲中心附近等你",,"여, 롯폰기에서 신세 졌던 해커다. 기억나지?
또 조금만 도와줬으면 해.
아키하바라 게임 센터 근처에서 기다릴게.","Ich bin der Hacker aus Roppongi, weißt
du noch? Ich brauche wieder Hilfe. Ich
warte an der Spielhalle in Akihabara."
210,,Accettò il caso misterioso.,接下了不明委託人的委託,,발신인 불명의 의뢰를 받았다.,Den mysteriösen Fall angenommen.
211,,Unisciti al cliente ad Akihabara.,在秋葉原與委託人會合,,아키하바라에서 의뢰인과 합류하자.,Geh zum Klienten in Akihabara.
212,,Unisciti al cliente a Ueno.,在上野與委託人會合,,우에노에서 의뢰인과 합류하자.,Geh zum Klienten in Ueno.
213,,Chiedi a Ueno.,在上野打聽消息,,우에노에서 탐문을 하자.,Hör dich in Ueno um.
214,,Dirigiti al museo.,前往博物館,,박물관으로 향하자.,Geh zum Museum.
215,,Cerca l'amico di Arata nel museo.,在博物館內找新的朋友,,박물관 안에서 아라타의 친구를 찾자.,Suche Aratas Freund im Museum.
216,,Lascia il museo con Arata e il suo amico.,跟新一行人逃離博物館,,아라타와 친구를 데리고 박물관에서 탈출하자.,Mit Arata und Freund aus Museum.
220,,"Yasu, distrutto dall'amore",戀愛煩惱的阿康心,,사랑에 고민하는 야스의 마음,Liebestoller Yasu
221,,Il ribelle Yasu,反叛者的阿康,,리벨리온즈의 야스,Rebel Yasu
222,,"Ho bisogno del tuo aiuto per proteggere i
Digimon! Devo essere un membro più forte dei Rebels
per affrontare quella persona che mi piace!","我想拜託你來幫忙保護數碼寶貝！
為了讓我最喜歡的人能看見我
我想作為反叛者的成員大幅活躍一下！",,"디지몬의 보호를 당신이 도와주셨으면 합니다!
좋아하는 그 사람이 돌아볼 수 있도록
리벨리온즈의 멤버로서, 제대로 활약하고 싶슴다!","Hilf mir, Digimon zu beschützen! Ich
muss ein zäherer Rebel werden, bevor ich
meine Angebetete ansprechen kann!"
223,,Nonamemon,無名獸,,이름없는몬,Inkognitomon
224,,Curioso di conoscere la protezione dei Digimon,保護數碼寶貝，還真好事啊,,디지몬 보호라던가 유별나네,Interessiert an Digimonschutz
225,,Sabaton,薩巴頓,,사바톤,Sabaton
226,,Meglio aiutare gli esseri umani nel mondo reale.,不如去保護現實的人類啦,,그보다 현실에서 인간을 보호해줘,"Es ist besser, echten Menschen zu helfen."
230,,Vai a Shibuya.,到涉谷去,,시부야로 가자.,Geh nach Shibuya.
231,,Proteggi i Digimon a Shibuya.,在涉谷保護數碼寶貝,,시부야에서 디지몬을 보호하자.,Beschütze Digimon in Shibuya.
232,,Proteggi i Digimon ad Akihabara.,在秋葉原保護數碼寶貝,,아키하바라에서 디지몬을 보호하자.,Beschütze Digimon in Akihabara.
233,,Convincere Gotsumon e Gazimon.,說服礦石獸跟加支獸,,울퉁몬과 가지몬을 설득하자.,Überzeuge Gotsumon und Gazimon.
234,,Segui Gaomon ad Akihabara.,在秋葉原追上迦奧獸,,아키하바라에서 가오몬을 쫓아가자.,Folge Gaomon in Akihabara.
235,,Sostieni il duello di Yasu.,幫助阿康單挑,,야스의 승부를 응원하자.,Hilf Yasu bei seinem Duell.
240,,Laurea part-time!,畢業？　打工妹妹宣言！,,졸업? 알바 양 선언!,"Abschluss? Nein, Aushilfe!"
241,,Part-Timer,打工妹妹,,알바 양,Aushilfe
242,,"So che è improvviso, ma devo smettere,
Hudie. È dura farlo in questo modo, ma
potresti avvisare il proprietario?","雖然很突然，但我要辭掉hudie的打工
這種方法雖然很失禮
但請幫我跟店長說一聲",,"갑작스럽지만, 후디에 아르바이트를 그만두겠습니다.
이런 방식으로 전달하는 건 실례라고 생각하지만
오너에게 전해주세요.","Es ist zwar plötzlich, aber ich muss
Hudie verlassen. Könntest du es der
Besitzerin bitte sagen?"
250,,Ho sentito la storia di Part-Timer da Chitose.,跟千歲打聽打工妹妹的事,,치토세에게서 알바 양의 이야기를 들었다.,Von Chitose alles zur Aushilfe gehört.
251,,Raccogli informazioni in Open Space,在開放空間打聽情報,,EDEN 오픈 스페이스에서 탐문을 하자.,Sammle Infos im Offenen Raum.
252,,Dirigiti a Under Kowloon Lv. 3.,前往Under Kowloon Lv.3,,언더 쿠롱 Lv.3에서 알바 양을 찾자.,Geh zur Ebene 3 in Unter Kowloon.
253,,Fai rapporto a Chitose.,向千歲報告調查結果,,치토세에게 조사 내용을 보고하자.,Sprich mit Chitose.
254,,Soccorso part-time,救出打工妹妹,,알바 양을 구출하자.,Rette die Aushilfe.
260,,Riabilitazione Senpai,前輩復健,,선배의 재활,Den Senpai rehabilitieren
261,,Chitose,千歲,,치토세,Chitose
262,,"Posso solo chiederti [p] questo.
Non posso scrivere i dettagli
qui. Vieni in ospedale quando puoi.","有件事只能拜託[p]
……抱歉，但詳情不能寫在這
有空的話就到醫院來吧",,"[p]한테만 부탁하고 싶은 것이 있어.
……미안하지만, 자세한 것은 여기에 적을 수 없어.
형편이 되거든 병원으로 마중 와줘.","Ich kann nur [p] bitten. Kann hier
keine Details schreiben. Komm so
bald wie möglich ins Krankenhaus."
270,,Incontra Chitose all'Ospedale Centrale,在中央醫院和千歲會面,,센트럴 병원에서 치토세를 만나자.,Triff Chitose im Zentralkrankenhaus.
271,,Incontro a Junk Plaza su Kowloon Lv. 1,在破銅爛鐵公園和千歲會面,,잡동사니 광장에서 치토세를 만나자.,Zur Müll-Plaza im Galacta-Park.
272,,Batti Chitose,贏過千歲,,치토세를 이기자.,Besiege Chitose.
273,,Sconfiggi Nokia,贏過諾奇雅,,노키아를 이기자.,Besiege Nokia.
274,,Segnala caso chiuso.,報告委託完成,,의뢰 완료 보고를 하자.,Melde den Fall als abgeschlossen.
280,,Quell'uomo potrebbe scappare,那男子，有種失控感,,"그 남자, 현재 폭주 중",Meister der Flucht
281,,Ryuji,龍司,,류지,Ryuji
282,,"C'è una cosa che voglio farvi vedere.
Vi aspetto a Ikebukuro.","我有件事想讓你看看
我在池袋等你",,"너희들이 지켜봐 줬으면 하는 것이 있어.
이케부쿠로에서 기다리마.","Ich will euch allen etwas zeigen. Ich
warte in Ikebukuro."
290,,Ascolta le voci di Ryuji.,聽聽龍司的傳聞,,류지에 대한 소문을 듣자.,Hör dir Ryujis Gerüchte an.
291,,Incontra Ryuji a Ikebukuro,在池袋與龍司會面,,이케부쿠로에 있는 류지를 만나자.,Ryuji in Ikebukuro treffen
292,,Segnala caso chiuso.,報告委託完成,,의뢰의 완료 보고를 하자.,Melde den Fall als abgeschlossen.
300,,Il folle viaggio di Rina Shinomiya,四之宮莉娜的邂逅美食之旅,,시노미야 리나의 미식 대모험,Rina Shinomiyas verrückte Reise
301,,Rina Shinomiya,四之宮莉娜,,시노미야 리나,Rina Shinomiya
302,,"È vero che i tuttofare possono risolvere le cose
in fretta? Ho bisogno di una guida per mangiare
bene. Aiuta me e i miei amici a mangiare!","嘿～！　便利店什麼事情都能迅速解決是真的嗎？
那就拜託帶我去找“這邊世界”的美味食物吧～～～！
要讓莉娜跟夥伴們都能吃飽飽喔！",,"헤이! 해결사면 뭐든 바로 해결해준다는 게 진짜!?
""이쪽 세계""의 맛집 순례 안내를 부탁해~~~~!
리나와 그 동료들의 배를 잔뜩 채워주머니!","Die Handymen lösen auch Fälle? Ich
brauche einen Tipp für gutes Essen.
Hilf uns, satt zu werden!"
303,,Signor Taro,太郎地瓜君,,타로고구마군,Herr Taro
304,,Provieni da quell'altro mondo?,是從其他世界來的訪客嗎？,,이세계에서 온 내방자인가?,Bist du aus dieser anderen Welt hier?
305,,Nonamemon,無名獸,,이름없는몬,Inkognitomon
306,,Gourmet del mondo parallelo? LOL,為了美食的自稱平行世界人哈哈,,미식이 목적인 자칭 평행세계인ㅋㅋ,Gourmet aus einer Parallelwelt? LOL!
310,,Unisciti al cliente a Shibuya.,在涉谷跟委託人會合,,시부야에서 의뢰인과 합류하자.,Geh zum Klienten in Shibuya.
311,,Vai al negozio alla moda di Shibuya,前往涉谷的時髦店家,,시부야의 화려한 가게로 향하자.,Geh zum Modeladen in Shibuya.
312,,Dirigiti al ristorante Sweets a Shinjuku,前往新宿的甜點店,,신주쿠의 디저트 가게로 향하자.,Geh zum Restaurant in Shinjuku.
313,,Dirigiti a Under Kowloon Lv. 5.,前往Under Kowloon Lv.5,,언더 쿠롱 Lv.5로 향하자.,Geh zur Ebene 5 in Unter Kowloon.
314,,Sconfiggi Rina e i suoi amici in battaglia,戰勝四之宮莉娜一夥,,시노미야 리나 일행과의 배틀에서 이기자.,Besiege Rina Shinomiya und Freunde.
315,,Scappa da Rina Shinomiya,逃離四之宮莉娜一夥,,시노미야 리나로부터 도망치자.,Flieh vor Rina Shinomiya.
320,,Il tesoro misterioso del volto digitale,怪人數碼面相的財寶,,괴도 디지면상의 부활,Schatz des Cybergesichts
321,,Data di Makiko,伊達真希子,,다테 마키코,Makiko Date
322,,"Ci vediamo a Shibuya!!
Forza!! O ti arresto sul posto!","到涉谷集合啦！！　給我立刻過來！！
不然我就立刻逮捕你！",,"시부야에 집합이다!! 바로 와라!!
안 그러면 당장 체포할 거니까!","Treffen wir uns in Shibuya! Schnell!
Sonst nehme ich dich sofort fest!"
330,,Unisciti al cliente a Shibuya.,在涉谷和委託人會合,,시부야에서 의뢰인과 합류하자.,Geh zum Klienten in Shibuya.
331,,Chiedi ad Erika di aiutarti a decifrare la crittografia.,請艾莉卡幫忙解讀暗號,,에리카에게 암호해독을 도와달라고 하자.,Lass Erika bei Verschlüsselung helfen.
332,,Vai al misterioso server digitale del volto,前往怪人數碼面相的伺服器,,괴도 디지면상의 서버로 향하자.,Geh zum Cybergesicht-Server.
333,,Trova i dati rubati,找出怪人數碼面相的寶藏,,괴도 디지면상의 보물을 찾자.,Finde den Schatz des Cybergesichts.
