ID,Japanese,English,Chinese,EnglishCensored,Korean,German
20,"","Chapter 19: Lion Knight of the Round","Chapter19　圓桌獅騎士","","Chapter 19","Kapitel 19: Löwenritter der Tafelrunde"
21,"","Chapter 20: From the New World","Chapter20　來自新世界","","Chapter 20","Kapitel 20: Aus der neuen Welt"
22,"","Epilogue: See You Tomorrow!","Epilogue　「再見，明天見」","","Epilogue","Epilog: Bis morgen!"
101,"","Chapter 01: Back-Alley Hackers","Chapter 1　小巷裡的駭客","","Chapter 1: 뒷골목의 해커들","Kapitel 1: Hacker im Verborgenen"
102,"","Chapter 02: Handyman of Hudie","Chapter 2　便利店hudie","","Chapter 2: 해결사 후디에","Kapitel 2: Hudie-Handlanger"
103,"","Chapter 03: Demonslaying","Chapter 3　驅除惡魔～Zaxon的委託","","Chapter 3: 악마퇴치 ~잭슨의 의뢰","Kapitel 3: Dämonentöter"
104,"","Chapter 04: Net-Dancin' Cowboy","Chapter 4　牧童於網路上跳舞","","Chapter 4: 목동은 네트워크에서 춤춘다","Kapitel 4: Cyber-Cowboy"
105,"","Chapter 05: To the Island of Happiness","Chapter 5　前往幸福之島　~YUGO的委託","","Chapter 5: 행복의 섬으로 ~유고의 의뢰","Kapitel 5: Zur Insel des Glücks"
106,"","Chapter 06: Connected Girl","Chapter 6　連繫的少女","","Chapter 6: 접속된 소녀","Kapitel 6: Mädchen mit Beziehungen"
107,"","Chapter 07: Mask Master","Chapter 7　面具操縱者","","Chapter 7: 가면 조종자","Kapitel 7: Meister der Masken"
108,"","Chapter 08: Cyber-Gloom","Chapter 8　電腦憂愁","","Chapter 8: 전뇌 우울","Kapitel 8: Düstere Cyberwelt"
109,"","Chapter 09: Tumult of Winter","Chapter 9　冬季噪音","","Chapter 9: 겨울의 소음","Kapitel 9: Winterlicher Tumult"
110,"","Chapter 10: Just Below Zero","Chapter 10　低至冰點","","Chapter 10: 영점직하","Kapitel 10: Knapp Unter Null"
111,"","Chapter 11: Dimensional Collapse","Chapter 11　次元崩壞","","Chapter 11: 차원 붕괴","Kapitel 11: Dimensionskollaps"
112,"","Chapter 12: Astray","Chapter 12　迷惘","","Chapter 12: 헤매다","Kapitel 12: Auf Irrwegen"
113,"","Chapter 13: Butterfly's Long Afternoon","Chapter 13　羽蝶的漫長午後","","Chapter 13: 나비의 긴 오후","Kapitel 13: Hudies langer Nachmittag"
114,"","Chapter 14: Dark Legend","Chapter 14　黑暗傳說","","Chapter 14: 암각 전설","Kapitel 14: Dunkle Legende"
115,"","Chapter 15: Rescue and Return","Chapter 15　奪回與回歸","","Chapter 15: 탈환과 귀환","Kapitel 15: Rettung und Rückkehr"
116,"","Chapter 16: Vanquished Boy","Chapter 16　敗北少年","","Chapter 16: 패배한 소년","Kapitel 16: Besiegter Junge"
117,"","Chapter 17: Even in Arcadia, there am I","Chapter 17　吾於理想鄉","","Chapter 17: 아르카디아에 나는 존재한다","Kapitel 17: Auch in Arkadi, da bin ich"
118,"","Chapter 18: Our Memories","Chapter 18　我們的記憶","","Chapter 18: 우리들의 기억","Kapitel 18: Unsere Erinnerungen"
119,"","Epilogue","Epilogue","","Epilogue","Epilog"
