ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1726,,Wisemon,賢者獸,,와이즈몬,Wisemon
1727,,CannonBeemon,炮蜂獸,,캐논벌몬,CannonBeemon
1728,,Solarmon,太陽獸,,황금톱니몬,Solarmon
1729,,Geremon,庸俗獸,,옐로우워매몬,Geremon
1730,,IceDevimon,冰惡魔獸,,아이스데블몬,IceDevimon
1731,,Antylamon,玉兔獸,,안티라몬,Antylamon
1732,,Imperialdramon DM,帝皇龍甲獸DM,,황제드라몬DM,Imperialdramon DM
1733,,Dianamon,狄安娜獸,,디아나몬,Dianamon
1734,,Craniamon,顱骨獸,,크레니엄몬,Craniamon
1735,,Cherubimon (Buono),基路比獸(善),,켈비몬(선),Kerpymon (Gut)
1737,,Justimon,裁決獸,,저스티몬,Justimon
1738,,Dynasmon,杜納斯獸,,듀나스몬,Dynasmon
1739,,Leopardmon,芳香獸,,두프트몬,Duftmon
1740,,Ravemon,鴉神獸,,레이브몬,Ravemon
1741,,MegaGargomon,撒多格杜獸,,세인트가르고몬,MegaGargomon
1742,,Lotosmon,蓮花獸,,로터스몬,Lotosmon
1743,,Leopardmon LM,芳香獸LM,,두프트몬LM,Duftmon LM
1744,,Gaiomon,凱王獸,,가이오몬,Gaiomon
1745,,TigerVespamon,虎蜂獸,,타이거베스파몬,TigerVespamon
1747,,Minervamon,密涅瓦獸,,미네르바몬,Minervamon
1748,,Mastemon,混沌神魔獸,,마스테몬,Mastemon
1749,,Jesmon,傑斯獸,,제스몬,Jesmon
1750,,Lopmon,黑大耳獸,,로프몬,Lopmon
1751,,Rapidmon (Armor),拉比獸(盔甲),,래피드몬(아머),Rapidmon (Armor)
1752,,PlatinumSukamon,白金大便獸,,화이트스카몬,PlatinumSukamon
1753,,BlackKingNumemon,黑帝鼻涕獸,,블랙킹워매몬,BlackKingNumemon
1754,,Kuzuhamon,葛葉獸,,쿠즈하몬,Kuzuhamon
1755,,Socerimon,冰巫師獸,,소서리몬,Socerimon
1756,,Meteormon,隕石獸,,운석몬,Meteormon
1757,,Omnimon Zwart,黑奧米加獸,,오메가몬 즈왈트,Omnimon Zwart
1761,,Agumon,亞古獸,,아구몬,Agumon
1762,,Agumon,亞古獸,,아구몬,Agumon
1763,,Agumon,亞古獸,,아구몬,Agumon
1764,,Agumon,亞古獸,,아구몬,Agumon
1765,,Agumon,亞古獸,,아구몬,Agumon
1800,,Eater,侵食者,,이터,Verschlinger
1801,,Eater,侵食者,,이터,Verschlinger
1802,,Vigilia degli Eater,侵食者夏娃,,이터 이브,Verschlinger-Genetrix
1803,,Eater Adam,侵食者亞當,,이터 아담,Verschlinger-Genitor
1804,,Mother Eater,侵食者母體,,마더 이터,Verschlinger-Procreatrice
1805,,Arata,新,,아라타,Arata
1806,,Braccio destro,右手,,오른팔,Rechter Arm
1807,,Nucleo,核心,,코어,Kern
1808,,Braccio Sinistro,左手,,왼팔,Linker Arm
1809,,Ala Destra,右翼,,오른쪽 날개,Rechter Flügel
1810,,Ala Sinistra,左翼,,왼쪽 날개,Linker Flügel
1811,,Mother Eater,侵食者母體,,마더 이터,Verschlinger-Procreatrice
1900,,Alphamon,阿爾法獸,,알파몬,Alphamon
2000,,[p],[p],,[p],[p]
2001,,[p],[p],,[p],[p]
2020,,[p],[p],,[p],[p]
2100,,Commerciante,商店店員,,숍 점원,Ladenbesitzer
3001,,Yuugo,YUGO,,유고,Yuugo
3002,,Nokia,諾奇雅,,노키아,Nokia
3003,,Yuuko,悠子,,유코,Yuuko
3004,,Arata,新,,아라타,Arata
3005,,Arata,新,,아라타,Arata
3006,,Kyoko,杏子,,쿄코,Kyoko
3007,,Matayoshi,又吉,,마타요시,Matayoshi
3008,,Kishibe,岸部,,키시베,Kishibe
3009,,Suedou,末堂,,스에도,Suedou
3010,,Jimiken,吉米肯,,지미켄,Jimiken
3011,,Demon (Versione Akiba),究極魔獸(秋葉版),,마왕몬(아키바ver),Demon (Akiba-Version)
3012,,Fei,菲,,페이,Fei
3013,,Mirei,米蕾,,미레이,Mirei
3014,,Rina,莉娜,,리나,Rina
3015,,Date,伊達,,다테,Date
3016,,Yukino,雪乃,,유키노,Yukino
3017,,Ryota,良太,,료타,Ryota
3018,,Sakura,櫻,,사쿠라,Sakura
3019,,Sayo,小夜,,사요,Sayo
3020,,Protagonista (7 anni fa) (M),7年前的主角(男),,7년 전의 주인공(남),Figur vor 7 Jahren (m)
3021,,Protagonista (7 anni fa) (F),7年前的主角(女),,7년 전의 주인공(여),Figur vor 7 Jahren (w)
3022,,Yuugo (7 anni fa),7年前的YUGO,,7년 전의 유고,Yuugo vor 7 Jahren
3023,,Nokia (7 anni fa),7年前的諾奇雅,,7년 전의 노키아,Nokia vor 7 Jahren
3024,,Yuuko (7 anni fa),7年前的悠子,,7년 전의 유코,Yuuko vor 7 Jahren
3025,,Arata (7 anni fa),7年前的新,,7년 전의 아라타,Arata vor 7 Jahren
3026,,Fahrion,法萊恩,,페리온,Fahrion
3027,,V-Dragon,V龍,,V룡,V-Drache
3028,,Victory Uchida,維克托里‧內田,,빅토리 우치다,Viktor Uchida
3029,,Ichinosuke Ginda,銀田一之助,,긴다 이치노스케,Ichinosuke Ginda
3030,,Yamashina,山科,,야마시나,Yamashina
3031,,Chika,千夏,,치카,Chika
3032,,La Madre di Sakura,櫻的母親,,사쿠라의 어머니,Sakuras Mutter
3033,,Yasuhiko Suzuya,鈴谷康彦,,스즈야 야스히코,Yasuhiko Suzuya
3034,,Criminale,犯人,,범인,Verbrecher
3035,,Yukino,雪乃,,유키노,Yukino
3036,,Yuugo,勇吾,,유고,Yuugo
3045,,Erika,艾莉卡,,에리카,Erika
3046,,Ryuji,龍司,,류지,Ryuji
3047,,Chitose,千歲,,치토세,Chitose
3048,,Yu,優,,유우,Yu
3053,,K,K,,K,K
4001,,Uomo d'affari Veterano,資深上班族,,베테랑 샐러리맨,Versierter Geschäftsmann
4002,,Uomo d'affari,上班族,,샐러리맨,Geschäftsmann
4003,,Sbruffone,輕浮男子,,경박한 남자,Angeber
4004,,Impiegata,OL大姊姊,,OL누님,Bürodame
4005,,Hacker Zaxon,Zaxon駭客,,잭슨 해커,Zaxon-Hacker
4006,,Hacker Demons,惡魔亂舞駭客,,데몬즈 해커,Demons-Hacker
4007,,Hacker Solitario,無所屬駭客,,무소속 해커,Einzelnes Hackermitglied
4008,,Studente,男學生,,남학생,Schüler
4009,,Studentessa,女學生,,여학생,Schülerin
4010,,Cameriera #1,女僕①,,메이드①,Maid Nr. 1
4011,,Cameriera #2,女僕②,,메이드②,Maid Nr. 2
4012,,Secchione #1,御宅族①,,오타쿠①,Nerd Nr. 1
4013,,Secchione #2,御宅族②,,오타쿠②,Nerd Nr. 2
4014,,Infermiera,護理師,,간호사,Krankenschwester
4015,,Agente di Polizia,警察,,경찰관,Polizist
4016,,Agente di Polizia,警察,,경찰관,Polizist
4017,,Guardia di sicurezza,警衛,,경비원,Wachmann
4018,,Vigile del fuoco,消防員,,소방관,Feuerwehrmann
4019,,Soldato Difensivo,防衛隊員,,방위대원,Schutzpolizist
4020,,Promotore Corrotto,攬客員(男),,호객꾼(남),Promoter
4021,,Promoter donna,攬客員(女),,호객꾼(여),Promoterin
4022,,Editor,編輯,,편집자,Redakteur
4023,,Impiegata,女性店員,,여성점원,Verkäuferin
4024,,Vecchio #1,老爺爺①,,할아버지①,Alter Mann Nr. 1
4025,,Vecchio #2,老爺爺②,,할아버지②,Alter Mann Nr. 2
4026,,Vecchia Signora,老婆婆,,할머니,Alte Frau
4027,,Uomo,成年男性,,성인 남성,Mann
4028,,Casalinga,主婦,,주부,Hausfrau
4029,,Ragazza moderna,打扮入時的女子,,요즘 여자,Hippes Mädchen
4030,,Tizio,大叔,,아저씨,Typ
4031,,Donna di Mezza Età,中年女性,,중년 여성,Frau mittleren Alters
4032,,Ragazzo,男孩,,남자아이,Junge
4033,,Ragazza,女孩,,여자아이,Mädchen
4034,,Proprietario del Ristorante Cinese,中式餐廳店長,,중화요리 가게 점장,Chinarestaurant-Besitzer
4035,,Caposala,護理長,,간호사장,Oberschwester
4036,,Sviluppatore di giochi,遊戲公司職員,,게임회사 사원,Spieleentwickler
4037,,Mercante,商人,,판매원,Händler
4038,,Staff dell'Associazione di Boxe,拳擊協會人員,,복싱협회 사람,Boxverband-Mitarbeiter
4039,,Figo,帥氣的男子,,잘생긴 남자,Heißer Typ
4040,,Ragazza Allenatrice,女性馴獸師,,여성 테이머,Zähmerin
4041,,Proprietario del K-Cafe,K-Cafe店長,,K-카페 주인장,K-Café-Besitzer
4042,,Mefisto,梅菲斯特先生,,메피스토씨,Mephisto
4043,,Ragazzino Vivace,充滿活力的男孩,,활기찬 남자아이,Lebhafter Junge
4044,,Giocatore Ossessionato dalla Classifica,執著於最強的遊戲玩家,,최강에 집착하는 게이머,Ehrgeiziger Gamer
4045,,Squadrone Justimon,裁決獸戰隊,,저스티몬 전대,Justimon-Trupp
4046,,La madre del ragazzo hikikomori,繭居族少年的母親,,은둔형 폐인 소년의 어머니,Mutter des Eigenbrötlers
4047,,Athena,雅典娜,,아테나,Athena
4048,,Fanboy Nerd,趕流行的御宅族,,유행을 따라다니는 오타쿠,Fanboy-Nerd
4049,,Organizzatore di eventi,活動策畫者,,이벤트 기획자,Eventmanager
4050,,Principessa,小媛媛,,히메짱,Prinzessin
4051,,Hacker Donna,女性駭客,,여성 해커,Hackerin
4052,,Bambina dal Cuore Gentile,善良的女孩,,상냥한 여자아이,Gutherziges Mädchen
4053,,Hacker Anziano in Pensione,曾是駭客的老人,,은퇴한 해커 노인,Hacker im Ruhestand
4054,,Ragazzo Hacker,少年駭客,,해커 소년,Hackerjunge
4055,,Ragazzo delle Consegne,派報生,,신문배달 알바생,Teilzeit-Zeitungsbote
4056,,Capo Circo,馬戲團團長,,서커스단 단장,Zirkusleiter
4057,,Admin Sito Enciclopedico,線上百科網站站長,,사전 사이트 관리인,Lexikon-Administratorin
4058,,Dipendente Kamishiro,神代職員,,카미시로 사원,Kamishiro-Mitarbeiter
4059,,Guida Turistica,項島先生,,길 안내원,Reiseführer
4060,,Reiko Tawa,田和玲子,,타와 레이코,Reiko Tawa
4061,,Volto Digitale,怪人數碼面相,,괴인 디지면상,Mysteriöses Cybergesicht
4062,,Quiz Master,遊戲大師,,게임 마스터,Quizmeister
4063,,Ribelle #1,反叛者其之1,,리벨리온즈 1,Rebel Nr. 1
4064,,Ribelle #2,反叛者其之2,,리벨리온즈 2,Rebel Nr. 2
4065,,Hacker,駭客,,해커,Hacker
4066,,Membro Leale J,摯愛粉絲俱樂部J,,좋아하는 아이 클럽 J,Treues Mitglied J
4067,,Membro Leale Y,摯愛粉絲俱樂部Y,,좋아하는 아이 클럽 Y,Treues Mitglied Y
4068,,Uomo Sospetto,可疑男子,,수상한 남자,Verdächtiger Mann
4069,,Membro Leale K,摯愛粉絲俱樂部K,,좋아하는 아이 클럽 K,Treues Mitglied K
4070,,Tamer Ribelle,反叛者的馴獸師,,리벨리온즈 테이머,Rebel-Zähmer
4071,,Leggenda Autoproclamata,自稱傳說駭客,,자칭 레전드 해커,Selbsternannte Legende
4072,,Commesso,店員,,점원,Verkäufer
4073,,Hacker A,駭客A,,해커 A,Hacker A
4074,,Hacker B,駭客B,,해커 B,Hacker B
4075,,Hacker Zaxon Teppista A,不良Zaxon駭客青年A,,불량 잭슨 해커 청년 A,Böser Zaxon-Hacker A
4076,,Hacker Zaxon Teppista B,不良Zaxon駭客青年B,,불량 잭슨 해커 청년 B,Böser Zaxon-Hacker B
4077,,Ichihara,市原,,이치하라,Ichihara
4078,,Nishio,西尾,,니시오,Nishio
4079,,Sanpei,三平,,산페이,Sanpei
4080,,Yotsuya,四谷,,요츠야,Yotsuya
4081,,Commesso (uomo),男性店員,,남성 점원,Verkäufer
4082,,Falso Poliziotto,假冒成警察的男子,,가짜 경찰관 남자,Falscher Polizist
4083,,Ragazzo Bianco,白色少年,,하얀 소년,Weißer Junge
4084,,Hacker Zaxon Ragazza Cattiva A,不良Zaxon駭客女性A,,불량 잭슨 해커 여성 A,Böse Zaxon-Hackerin A
4085,,Zaxon Malvagio 4,不良Zaxon4,,불량 잭슨4,Böser Zaxon-Typ 4
4086,,Yuugo bambino,幼年勇吾,,어린 유고,Yuugo als Kind
4087,,Nokia Bambina,幼年諾奇雅,,어린 노키아,Nokia als Kind
4088,,Yuuko Bambina,幼年悠子,,어린 유코,Yuuko als Kind
4089,,Arata bambino,幼年新,,어린 아라타,Arata als Kind
4090,,Bambino [p],幼年[p],,어린 [p],[p] als Kind
4091,,Arata (Forma Finale),新(最終型態),,아라타(최종형태),Arata (finale Form)
4092,,Tamer A,馴獸師A,,테이머 A,Digimon-Zähmer A
4093,,Tamer B,馴獸師B,,테이머 B,Digimon-Zähmer B
4094,,Tamer C,馴獸師C,,테이머 C,Digimon-Zähmer C
4095,,Terminale King Drasil,世界樹終端,,위그드라실 단말,König Drasil-Terminal
4096,,Ragazzo Fantasma Bianco,白色少年的幻影,,하얀 소년의 환상,Weißer Phantomjunge
4097,,Colui che affronta le prove (Arata),體驗會參加者(新的偽裝),,체험회 참가자(아라타의 변장),Prüfling (Arata)
4098,,Candidato alla Prova (Protagonista),體驗會參加者(主角的偽裝),,체험회 참가자(주인공의 변장),Prüfling (Figur)
4099,,Annunciatore,新聞主播,,뉴스 캐스터,Nachrichtensprecher
4100,,Ribelle #3,反叛者其之3,,리벨리온즈 3,Rebel Nr. 3
4101,,Mefisto,梅菲斯特,,메피스토,Mephisto
4102,,Tizio,男子,,남자,Typ
4103,,Ragazza,女子,,여자,Mädchen
