ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1012,,"Attacco fisico, 75 danni Oscurità a un nemico.",對敵方單體發動威力75的闇屬性物理攻擊。,,적 1체에 어둠속성 위력 75의 물리공격.,"Physischer Angriff, 75 Dunkelschaden gegen
einen Gegner."
1013,,"Attacco fisico, 65 danni di tipo Terra a un nemico.
10% di probabilità di aumentare la DEF del 10%.","對敵方單體發動威力65的土屬性物理攻擊，
並有10%的機率使自己的DEF提升10%。",,"적 1체에 땅속성 위력 65의 물리공격.
10%의 확률로 자신의 방어력을 10% 올린다.","Physischer Angriff, 65 Erdschaden gegen
einen Gegner. 10 % Chance auf VER +10 %."
1014,,"Attacco fisico, 65 danni da Fuoco a un nemico.
10% di probabilità di stordire il bersaglio.","對敵方單體發動威力65的火屬性物理攻擊，
並有10%的機率使對方暈眩。",,"적 1체에 불속성 위력 65의 물리공격.
대상을 10%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 65 Feuerschaden gegen
einen Gegner. 10 % Chance auf Betäuben."
1015,,"1-3 attacchi fisici,
15 danni Acqua a tutti i nemici.",對敵方全體發動1～3次威力15的水屬性物理攻擊。,,"적 전체에 물속성 위력 15의 물리공격을
1~3회 한다.","1–3 physische Angriffe, 15 Wasserschaden
gegen alle Gegner."
1016,,"Attacco magico, 25 danni Acqua a tutti i nemici.",對敵方全體發動威力25的水屬性魔法攻擊。,,적 전체에 물속성 위력 25의 마법공격.,"Magischer Angriff, 25 Wasserschaden gegen
alle Gegner."
1017,,"Attacco magico, 20 danni da Vento a tutti i nemici.",對敵方全體發動威力20的風屬性魔法攻擊。,,적 전체에 바람속성 위력 20의 마법공격.,"Magischer Angriff, 20 Windschaden gegen
alle Gegner."
1018,,"Attacco magico, 60 danni Elettrici a un nemico.",對敵方單體發動威力60的雷屬性魔法攻擊。,,적 1체에 전기속성 위력 60의 마법공격.,"Magischer Angriff, 60 Elektroschaden gegen
einen Gegner."
1019,,"Attacco fisico, 60 danni di Fuoco a un nemico.
10% di probabilità di ridurre l'INT del bersaglio del 10%.","對敵方單體發動威力60的火屬性物理攻擊，
並有10%的機率使對方的INT降低10%。",,"적 1체에 불속성 위력 60의 물리공격.
10%의 확률로 대상의 지력을 10% 내린다.","Physischer Angriff, 60 Feuerschaden gegen
einen Gegner. 10 % Chance auf Ziel-INT –10 %."
1020,,"Attacco fisico, 70 danni Neutro a un nemico.
30% di probabilità di aumentare la DEF del 10%.","對敵方單體發動威力70的無屬性物理攻擊，
並有30%的機率使自己的DEF提升10%。",,"적 1체에 무속성 위력 70의 물리공격.
30%의 확률로 자신의 방어력을 10% 올린다.","Physischer Angriff, 70 Neutralschaden gegen
einen Gegner. 30 % Chance auf VER +10 %."
1021,,"Attacco fisico, 70 danni Oscurità a un nemico.
100% precisione.","對敵方單體發動威力70的闇屬性物理攻擊，
必定命中。",,적 1체에 어둠속성 위력 70의 물리공격. 필중.,"Physischer Angriff, 70 Dunkelschaden gegen
einen Gegner. 100 % Trefferquote."
1022,,"Attacco magico, 50 danni da Vento a un nemico.
10% di probabilità di aumentare SPD del 10%.","對敵方單體發動威力50的風屬性魔法攻擊，
並有10%的機率使自己的SPD提升10%。",,"적 1체에 바람속성 위력 50의 마법공격.
10%의 확률로 자신의 민첩을 10% 올린다.","Magischer Angriff, 50 Windschaden gegen
einen Gegner. 10 % Chance auf GES +10 %."
1023,,"5 attacchi fisici, 20 danni di tipo Terra a un nemico.
Precisione dell'80%.","對敵方單體發動5次威力20的土屬性物理攻擊，
ACU 80%。",,"적 1체에 땅속성 위력 20의 물리공격을 5회 한다.
명중률 80%.","5 physische Angriffe, 20 Erdschaden gegen
einen Gegner. 80 % Trefferquote."
1024,,"Attacco fisico, 65 danni Pianta a un nemico.
10% di probabilità di infliggere veleno.","對敵方單體發動威力65的木屬性物理攻擊，
並有10%的機率使對方中毒。",,"적 1체에 풀속성 위력 65의 물리공격.
대상을 10%의 확률로 맹독 상태로 만든다.","Physischer Angriff, 65 Pflanzenschaden gegen
einen Gegner. 10 % Chance auf Vergiften."
1025,,"Attacco fisico, 20 danni Oscurità a tutti
e assorbe il 5% del danno come HP.","對敵方全體發動威力20的闇屬性物理攻擊，
並吸收5%HP。",,"적 전체에 어둠속성 위력 20의 물리공격을 하고
5%를 HP로 흡수한다.","Physischer Angriff, 20 Dunkelschaden gegen
alle. Absorbiert 5 % des Schadens als TP."
1026,,"Attacco magico, 55 danni da Fuoco a un nemico.
10% di probabilità di aumentare INT del 10%.","對敵方單體發動威力55的火屬性魔法攻擊，
並有10%的機率使自己的INT提升10%。",,"적 1체에 불속성 위력 55의 마법공격.
10%의 확률로 자신의 지력을 10% 올린다.","Magischer Angriff, 55 Feuerschaden gegen
einen Gegner. 10 % Chance auf INT +10 %."
1027,,"Attacco fisico, 35 danni da Vento a tutti i nemici.",對敵方全體發動威力35的風屬性物理攻擊。,,적 전체에 바람속성 위력 35의 물리공격.,"Physischer Angriff, 35 Windschaden gegen
alle Gegner."
1028,,"Attacco fisico, 75 danni Neutri a un
nemico.",對敵方單體發動威力75的無屬性物理攻擊。,,적 1체에 무속성 위력 75의 물리공격.,"Physischer Angriff, 75 Neutralschaden gegen
einen Gegner."
1029,,"Attacco di Luce medio a un nemico che penetra l'INT.
10% di probabilità di paralizzare il bersaglio.","對敵方單體發動光屬性中威力的INT貫穿攻擊，
並有10%的機率使對方麻痺。",,"적 1체에 빛속성 중간 위력 지력 관통공격.
대상을 10%의 확률로 마비 상태로 만든다.","INT-durchdringender durchschn. Lichtangriff
auf einen Gegner. 10 % Chance auf Lähmen."
1030,,"Attacco magico, 55 danni elettrici a un nemico.
10% di probabilità di paralizzare il bersaglio.","對敵方單體發動威力55的雷屬性魔法攻擊，
並有10%的機率使對方麻痺。",,"적 1체에 전기속성 위력 55의 마법공격.
대상을 10%의 확률로 마비 상태로 만든다.","Magischer Angriff, 55 Elektroschaden gegen
einen Gegner. 10 % Chance auf Lähmen."
1031,,Attacco di Vento medio che penetra la DEF su un nemico.,對敵方單體發動風屬性中威力的DEF貫穿攻擊。,,적 1체에 바람속성 중간 위력 방어력 관통공격.,"VER-durchdringender durchschn. Windangriff
auf einen Gegner."
1032,,"2 attacchi fisici, 15 danni di tipo Pianta a tutti.",對敵方全體發動2次威力15的木屬性物理攻擊。,,적 전체에 풀속성 위력 15의 물리공격을 2회 한다.,"2 physische Angriffe, 15 Pflanzenschaden
gegen alle."
1033,,Attacco di Luce medio a penetrazione INT su tutti i nemici.,對敵方全體發動光屬性中威力的INT貫穿攻擊。,,적 전체에 빛속성 중간 위력 지력 관통공격.,"INT-durchdringender durchschn. Lichtangriff
auf alle Gegner."
1034,,"Attacco magico, 25 danni Pianta a tutti i nemici.",對敵方全體發動威力25的木屬性魔法攻擊。,,"적 전체에 풀속성 위력 25의 마법공격.
","Magischer Angriff, 25 Pflanzenschaden gegen
alle Gegner."
1035,,"Attacco magico, 60 danni Acqua a un nemico.",對敵方單體發動威力60的水屬性魔法攻擊。,,"적 1체에 물속성 위력 60의 마법공격.
","Magischer Angriff, 60 Wasserschaden gegen
einen Gegner."
1036,,"Attacco fisico, 65 danni da Pianta a un nemico.
30% di probabilità di ridurre la SPD del bersaglio del 10%.","對敵方單體發動威力65的木屬性物理攻擊，
並有30%的機率使對方的SPD降低10%。",,"적 1체에 풀속성 위력 65의 물리공격.
30%의 확률로 대상의 민첩을 10% 내린다.","Physischer Angriff, 65 Pflanzenschaden gegen
einen Gegner. 30 % Chance auf Ziel-GES –10 %."
1037,,"Attacco fisico, 85 danni da Vento a un nemico.
15% di probabilità di stordire il bersaglio.","對敵方單體發動威力85的風屬性物理攻擊，
並有15%的機率使對方暈眩。",,"적 1체에 바람속성 위력 85의 물리공격.
대상을 15%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 85 Windschaden gegen
einen Gegner. 15 % Chance auf Betäuben."
1038,,"Attacco fisico, 85 danni di tipo Terra a un nemico.
15% di possibilità di stordire il bersaglio.","對敵方單體發動威力85的土屬性物理攻擊，
並有15%的機率使對方暈眩。",,"적 1체에 땅속성 위력 85의 물리공격.
대상을 15%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 85 Erdschaden gegen
einen Gegner. 15 % Chance auf Betäuben."
1039,,"Attacco fisico, 90 danni da Fuoco a un nemico.
Colpisce sempre.","對敵方單體發動威力90的火屬性物理攻擊，
必定命中。",,적 1체에 불속성 위력 90의 물리공격. 필중.,"Physischer Angriff, 90 Feuerschaden gegen
einen Gegner. Trifft immer."
1040,,"Attacco magico, 75 danni elettrici a un nemico.
10% di possibilità di paralizzare il bersaglio.","對敵方單體發動威力75的雷屬性魔法攻擊，
並有10%的機率使對方麻痺。",,"적 1체에 전기속성 위력 75의 마법공격.
대상을 10%의 확률로 마비 상태로 만든다.","Magischer Angriff, 75 Elektroschaden gegen
einen Gegner. 10 % Chance auf Lähmen."
1041,,"Attacco fisico, 75 danno Pianta a un nemico
e assorbe il 20% del danno come HP.","對敵方單體發動威力75的木屬性物理攻擊，
並吸收20%HP。",,"적 1체에 풀속성 위력 75의 물리공격을 하고
20%를 HP로 흡수한다.","Physischer Angriff, 75 Pflanzenschaden gegen
einen Gegner. Absorbiert 20 % als TP."
1042,,"Attacco fisico, 95 danni di Luce a un nemico.",對敵方單體發動威力95的光屬性物理攻擊。,,"적 1체에 빛속성 위력 95의 물리공격.
","Physischer Angriff, 95 Lichtschaden gegen
einen Gegner."
1043,,"Attacco fisico, 80 danni Luce a un nemico.
10% di probabilità di aumentare INT del 10%.","對敵方單體發動威力80的光屬性物理攻擊，
並有10%的機率使自己的ATK或INT提升10%。",,"적 1체에 빛속성 위력 80의 물리공격. 10%의 확률로 
자신의 공격력과 지력을 10% 올린다.","Physischer Angriff, 80 Lichtschaden gegen
einen Gegner. 10 % Chance auf INT +10 %."
1044,,"Attacco fisico, 90 danni di tipo Oscurità a un nemico.",對敵方單體發動威力90的闇屬性物理攻擊。,,"적 1체에 어둠속성 위력 90의 물리공격.
","Physischer Angriff, 90 Dunkelschaden gegen
einen Gegner."
1045,,"Attacco fisico, 40 danni da Fuoco a tutti i nemici.
Colpisce sempre.","對敵方全體發動威力40的火屬性物理攻擊，
必定命中。",,적 전체에 불속성 위력 40의 물리공격. 필중.,"Physischer Angriff, 40 Feuerschaden gegen
alle Gegner. Trifft immer."
1046,,"Attacco fisico, 90 danni da Vento a un nemico.",對敵方單體發動威力90的風屬性物理攻擊。,,"적 1체에 바람속성 위력 90의 물리공격.
","Physischer Angriff, 90 Windschaden gegen
einen Gegner."
1047,,"Attacco magico, 80 danni Elettrici a un nemico.",對敵方單體發動威力80的雷屬性魔法攻擊。,,"적 1체에 전기속성 위력 80의 마법공격.
","Magischer Angriff, 80 Elektroschaden gegen
einen Gegner."
1048,,"Attacco fisico, 75 danni di tipo Terra a un nemico.
30% di probabilità di ridurre l'INT del bersaglio del 10%.","對敵方單體發動威力75的土屬性物理攻擊，
並有30%的機率使對方的INT降低10%。",,"적 1체에 땅속성 위력 75의 물리공격.
30%의 확률로 대상의 지력을 10% 내린다.","Physischer Angriff, 75 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-INT –10 %."
1049,,"Attacco fisico, 90 danni Neutri a un nemico.
10% probabilità di stordire il bersaglio.","對敵方單體發動威力90的無屬性物理攻擊，
並有10%的機率使對方暈眩。",,"적 1체에 무속성 위력 90의 물리공격.
대상을 10%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 90 Neutralschaden gegen
einen Gegner. 10 % Chance auf Betäuben."
1050,,"Attacco fisico, 85 danni da Fuoco a un nemico.
10% di probabilità di aumentare SPD del 10%.","對敵方單體發動威力85的火屬性物理攻擊，
並有10%的機率使自己的SPD提升10%。",,"적 1체에 불속성 위력 85의 물리공격. 
10%의 확률로 자신의 민첩을 10% 올린다.","Physischer Angriff, 85 Feuerschaden gegen
einen Gegner. 10 % Chance auf GES +10 %."
1051,,"Attacco magico, 30 danni da Fuoco a tutti i nemici.",對敵方全體發動威力30的火屬性魔法攻擊。,,"적 전체에 불속성 위력 30의 마법공격.
","Magischer Angriff, 30 Feuerschaden gegen
alle Gegner."
1052,,"Attacco fisico, 85 danni di Fuoco a un nemico.
10% di probabilità di aumentare ATK del 10%.","對敵方單體發動威力85的火屬性物理攻擊，
並有10%的機率使自己的ATK提升10%。",,"적 1체에 불속성 위력 85의 물리공격. 
10%의 확률로 자신의 공격력을 10% 올린다.","Physischer Angriff, 85 Feuerschaden gegen
einen Gegner. 10 % Chance auf ANG +10 %."
1053,,"Attacco fisico, 90 danni Oscurità a un nemico.
5% di probabilità di uccidere istantaneamente il bersaglio.","對敵方單體發動威力90的闇屬性物理攻擊，
並有5%的機率使對方立即死亡。",,"적 1체에 어둠속성 위력 90의 물리공격.
대상을 5%의 확률로 즉사시킨다.","Physischer Angriff, 90 Dunkelschaden gegen
einen Gegner. 5 % Chance auf Soforttod."
1054,,"Attacco fisico, 95 danni da Fuoco a un nemico.",對敵方單體發動威力95的火屬性物理攻擊。,,"적 1체에 불속성 위력 95의 물리공격.
","Physischer Angriff, 95 Feuerschaden gegen
einen Gegner."
1055,,"Danno fisso di 150 a un nemico.
30% di probabilità di ridurre la SPD del bersaglio del 10%.","給予敵方單體150的固定傷害，
並有30%的機率使對方的SPD降低10%。",,"적 1체에 150의 고정 대미지.
30%의 확률로 대상의 민첩을 10% 내린다.","150 Schaden gegen einen Gegner.
30 % Chance auf Ziel-GES –10 %."
1056,,Attacco neutro medio che penetra la DEF su un nemico.,對敵方單體發動無屬性中威力的DEF貫穿攻擊。,,적 1체에 무속성 중간 위력 방어력 관통공격.,"VER-durchdringender durchschn. Neutralangriff
auf einen Gegner."
1057,,Attacco Neutrale medio che penetra la INT su un nemico.,對敵方單體發動無屬性中威力的INT貫穿攻擊。,,적 1체에 무속성 중간 위력 지력 관통공격.,"INT-durchdringender durchschn. Neutralangriff
auf einen Gegner."
1058,,"2 attacchi fisici, 10 danni di Luce a tutti.
1% di probabilità di uccidere istantaneamente il bersaglio.","對敵方全體發動2次威力10的光屬性物理攻擊，
並有1%的機率使對方立即死亡。",,"적 전체에 빛속성 위력 10의 물리공격 2회 한다.
대상을 1%의 확률로 즉사시킨다.","2 physische Angriffe, 10 Lichtschaden gegen
alle. 1 % Chance auf Soforttod."
1059,,"Attacco fisico, 85 danni da Fuoco a un nemico.
10% di probabilità di ridurre la DEF del bersaglio del 10%.","對敵方單體發動威力85的火屬性物理攻擊，
並有10%的機率使對方的DEF降低10%。",,"적 1체에 불속성 위력 85의 물리공격.
10%의 확률로 대상의 방어력을 10% 내린다.","Physischer Angriff, 85 Feuerschaden gegen
einen Gegner. 10 % Chance auf Ziel-VER –10 %."
1060,,"Attacco magico, 80 danni di Luce a un nemico.",對敵方單體發動威力80的光屬性魔法攻擊。,,"적 1체에 빛속성 위력 80의 마법공격.
","Magischer Angriff, 80 Lichtschaden gegen
einen Gegner."
1061,,"Attacco magico, 75 danni Acqua a un nemico.
10% di probabilità di ridurre la SPD del bersaglio del 10%.","對敵方單體發動威力75的水屬性魔法攻擊，
並有10%的機率使對方的SPD降低10%。",,"적 1체에 물속성 위력 75의 마법공격.
10%의 확률로 대상의 민첩을 10% 내린다.","Magischer Angriff, 75 Wasserschaden gegen
einen Gegner. 10 % Chance auf Ziel-GES –10 %."
1062,,"Attacco fisico, 45 danni da Fuoco a tutti i nemici.",對敵方全體發動威力45的火屬性物理攻擊。,,"적 전체에 불속성 위력 45의 물리공격.
","Physischer Angriff, 45 Feuerschaden gegen
alle Gegner."
1063,,"Attacco fisico, 75 danni di tipo Terra a un nemico.
30% di probabilità di ridurre la SPD del bersaglio del 10%.","對敵方單體發動威力75的土屬性物理攻擊，
並有30%的機率使對方的SPD降低10%。",,"적 1체에 땅속성 위력 75의 물리공격.
30%의 확률로 대상의 민첩을 10% 내린다.","Physischer Angriff, 75 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-GES –10 %."
1064,,"Attacco fisico, 40 danni Neutral a tutti.
90% precisione, tende a critico più spesso.","對敵方全體發動威力40的無屬性物理攻擊，
ACU 90%，容易產生爆擊。",,"적 전체에 무속성 위력 40의 물리공격.
명중률 90%. 크리티컬이 발생하기 쉽다.","Physischer Angriff, 40 Neutralschaden gegen
alle. 90 % Trefferquote. Häufiger kritisch."
1065,,"Attacco Pianta medio che penetra la DEF su un nemico.
Tende a critici più spesso.","對敵方單體發動木屬性中威力的DEF貫穿攻擊，
容易產生爆擊。",,"적 1체에 풀속성 중간 위력 방어력 관통공격.
크리티컬이 발생하기 쉽다.","VER-durchdringender durchschn. Pflanzenangr.
auf einen Gegner. Häufiger kritische Treffer."
1066,,"Attacco magico, 30 danni Acqua a tutti i nemici.",對敵方全體發動威力30的水屬性魔法攻擊。,,"적 전체에 물속성 위력 30의 마법공격.
","Magischer Angriff, 30 Wasserschaden gegen
alle Gegner."
1067,,"Attacco fisico, 200 danni da Fuoco a un nemico.
Non può muoversi per il contraccolpo per un turno.","對敵方單體發動威力200的火屬性物理攻擊，
使用後將因反作用力而無法行動1回合。",,"적 1체에 불속성 위력 200의 물리공격.
공격 후, 반동으로 1턴간 행동 불능이 된다.","Physischer Angriff, 200 Feuerschaden gegen
einen Gegner. Ein Zug Pause durch Rückstoß."
1068,,"Attacco fisico, 90 danni da Fuoco a un nemico.
Tende a effettuare critici più spesso.","對敵方單體發動威力90的火屬性物理攻擊，
容易產生爆擊。",,"적 1체에 불속성 위력 90의 물리공격.
크리티컬이 발생하기 쉽다.","Physischer Angriff, 90 Feuerschaden gegen
einen Gegner. Häufiger kritische Treffer."
1069,,"Danno fisso di 150 a un nemico.
60% di probabilità di confondere il bersaglio.","給予敵方單體150的固定傷害，
並有60%的機率使對方混亂。",,"적 1체에 150의 고정 대미지.
대상을 60%의 확률로 혼란 상태로 만든다.","150 Schaden gegen einen Gegner.
60 % Chance auf Verwirrung."
1070,,"Danno fisso di 200 a un nemico.
Assorbe il 20% del danno come HP.","給予敵方單體200的固定傷害，
並吸收20%HP。",,"적 1체에 200의 고정 대미지를 주고
20%를 HP로 흡수한다.","200 Schaden gegen einen Gegner.
Absorbiert 20 % des Schadens als TP."
1071,,"Attacco fisico, 40 danni Pianta a tutti i nemici.
5% di probabilità di paralizzare il bersaglio.","對敵方全體發動威力40的木屬性物理攻擊，
並有5%的機率使對方麻痺。",,"적 전체에 풀속성 위력 40의 물리공격.
대상을 5%의 확률로 마비 상태로 만든다.","Physischer Angriff, 40 Pflanzenschaden gegen
alle Gegner. 5 % Chance auf Lähmen."
1072,,"Attacco fisico, 90 danni Neutri a un nemico.
30% di probabilità di aumentare l'ATK del 10%.","對敵方單體發動威力90的無屬性物理攻擊，
並有30%的機率使自己的ATK提升10%。",,"적 1체에 무속성 위력 90의 물리공격. 
30%의 확률로 자신의 공격력을 10% 올린다.","Physischer Angriff, 90 Neutralschaden gegen
einen Gegner. 30 % Chance auf ANG +10 %."
1073,,"Attacco fisico, 80 danni di Terra a un nemico.
30% di probabilità di ridurre la DEF del bersaglio del 10%.","對敵方單體發動威力80的土屬性物理攻擊，
並有30%的機率使對方的DEF降低10%。",,"적 1체에 땅속성 위력 80의 물리공격.
30%의 확률로 대상의 방어력을 10% 내린다.","Physischer Angriff, 80 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-VER –10 %."
1074,,"Attacco fisico, 75 danni di tipo Terra a un nemico.
30% di probabilità di ridurre l'ATK dell'obiettivo del 10%.","對敵方單體發動威力75的土屬性物理攻擊，
並有30%的機率使對方的ATK降低10%。",,"적 1체에 땅속성 위력 75의 물리공격.
30%의 확률로 대상의 공격력을 10% 내린다.","Physischer Angriff, 75 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-ANG –10 %."
1075,,"Attacco magico, 25 danni da Fuoco a tutti i nemici.
10% di probabilità di aumentare SPD del 10%.","對敵方全體發動威力25的火屬性魔法攻擊，
並有10%的機率會使自己的SPD提升10%。",,"적 전체에 불속성 위력 25의 마법공격. 
10%의 확률로 자신의 민첩을 10% 올린다.","Magischer Angriff, 25 Feuerschaden gegen
alle Gegner. 10 % Chance auf GES +10 %."
1076,,Riduce gli HP di un nemico del 10%,減少敵方單體10%HP。,,적 1체의 HP를 10% 줄인다.,Reduziert die TP eines Gegners um 10 %.
1077,,"Attacco fisico, 110 danni da fuoco a un nemico.
Subisci danni da contraccolpo pari al 5% degli HP.","對敵方單體發動威力110的火屬性物理攻擊，
使用後將因反作用力而受到HP5%的傷害。",,"적 1체에 불속성 위력 110의 물리공격.
공격 후, 반동으로 HP의 5% 대미지를 받는다.","Physischer Angriff, 110 Feuerschaden gegen
einen Gegner. Rückstoßschaden: 5 % der TP."
1078,,"Attacco fisico, 80 danni di tipo Terra a un nemico.
Causa knockback.","對敵方單體發動威力80的土屬性物理攻擊，
並產生擊退效果。",,"적 1체에 땅속성 위력 80의 물리공격.
넉백이 발생한다.","Physischer Angriff, 80 Erdschaden gegen
einen Gegner. Rückstoß."
1079,,"Danno fisso di 150 a un nemico.
60% di probabilità di confondere il bersaglio.","給予敵方單體150的固定傷害，
並有60%的機率使對方混亂。",,"적 1체에 150의 고정 대미지.
대상을 60%의 확률로 혼란 상태로 만든다.","150 Schaden gegen einen Gegner.
60 % Chance auf Verwirrung."
1080,,"Attacco magico, 20 danni di Terra a tutti i nemici.
30% di probabilità di ridurre la SPD del bersaglio del 10%.","對敵方全體發動威力20的土屬性魔法攻擊，
並有30%的機率使對方的SPD降低10%。",,"적 전체에 땅속성 위력 20의 마법공격.
30%의 확률로 대상의 민첩을 10% 내린다.","Magischer Angriff, 20 Erdschaden gegen
alle Gegner. 30 % Chance auf Ziel-GES –10 %."
1081,,"3 attacchi fisici, 30 danni da Vento a un nemico.",對敵方單體發動3次威力30的風屬性物理攻擊。,,적 1체에 바람속성 위력 30의 물리공격을 3회 한다.,"3 physische Angriffe, 30 Windschaden gegen
einen Gegner."
1082,,"Attacco fisico, 80 danni da Fuoco a un nemico.
30% di probabilità di aumentare ATK del 10%.","對敵方單體發動威力80的火屬性物理攻擊，
並有30%的機率使自己的ATK提升10%。",,"적 1체에 불속성 위력 80의 물리공격.
30%의 확률로 자신의 공격력을 10% 올린다.","Physischer Angriff, 80 Feuerschaden gegen
einen Gegner. 30 % Chance auf ANG +10 %."
1083,,"Attacco fisico, 80 danni Acqua a un nemico.
10% di probabilità di stordire il bersaglio.","對敵方單體發動威力80的水屬性物理攻擊，
並有10%的機率使對方暈眩。",,"적 1체에 물속성 위력 80의 물리공격.
대상을 10%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 80 Wasserschaden gegen
einen Gegner. 10 % Chance auf Betäuben."
1084,,"Attacco fisico, 95 danni di tipo Terra a un nemico.",對敵方單體發動威力95的土屬性物理攻擊。,,"적 1체에 땅속성 위력 95의 물리공격.
","Physischer Angriff, 95 Erdschaden gegen
einen Gegner."
1085,,"2-4 attacchi fisici,
30 danni Neutral a un nemico.",對敵方單體發動2～4次威力30的無屬性物理攻擊。,,적 1체에 무속성 위력 30의 물리공격을 2~4회 한다.,"2–4 physische Angriffe, 30 Neutralschaden
gegen einen Gegner."
1086,,"4 attacchi fisici,
25 danni Elettrici a un nemico.",對敵方單體發動4次威力25的雷屬性物理攻擊。,,적 1체에 전기속성 위력 25의 물리공격을 4회 한다.,"4 physische Angriffe, 25 Elektroschaden gegen
einen Gegner."
1087,,Attacco Elettrico potente che penetra la INT su un nemico.,對敵方單體發動雷屬性高威力的INT貫穿攻擊。,,적 1체에 전기속성 강한 위력 지력 관통공격.,"INT-durchdringender starker Elektroangriff
auf einen Gegner."
1088,,"2 attacchi fisici, 60 danni da Vento a un nemico.",對敵方單體發動2次威力60的風屬性物理攻擊。,,적 1체에 바람속성 위력 60의 물리공격을 2회 한다.,"2 physische Angriffe, 60 Windschaden gegen
einen Gegner."
1089,,"Attacco fisico, 110 danni elettrici a un
nemico. Tende a effettuare colpi critici più spesso.","對敵方單體發動威力110的雷屬性物理攻擊，
容易產生爆擊。",,"적 1체에 전기속성 위력 110의 물리공격.
크리티컬이 발생하기 쉽다.","Physischer Angriff, 110 Elektroschaden gegen
einen Gegner. Häufiger kritische Treffer."
