ID,Japanese,English,Chinese,EnglishCensored,Korean,German
5004,"","Return to the Nakano Underpass Entrance?","您要返回中野地下道入口嗎？","","나카노 지하도 입구로 돌아가겠습니까?","Zum Eingang der Nakano-Unterführung zurückkehren?"
5050,"","Use the boy's account and start a chat?","您要使用少年的帳號啟動聊天室嗎？","","소년의 계정을 사용해 채팅을 시작하겠습니까?","Den Account des Jungen benutzen und chatten?"
5051,"","Connect Jump into the chat site?","您要登入跳躍至聊天室網站嗎？","","채팅룸으로 커넥트 점프하겠습니까?","Verbindungssprung zur Chatseite?"
5052,"","Hear [c1701]'s request?","您要聽取[c1701]的請求嗎？","","[c1701]의 부탁을 받아들이겠습니까?","[c1701]s Bitte anhören?"
5053,"","Try one medal spin for [n0] yen?","您要使用[n0]YEN來進行1次數碼寶貝獎牌轉蛋嗎？","","1회 [n0]YEN으로 디지메달 뽑기를 하겠습니까?","Ein Medaillenspiel für [n0] Yen versuchen?"
5054,"","Sell all medals?","您要販賣所有獎牌嗎？","","메달을 전부 매각하겠습니까?","Alle Medaillen verkaufen?"
5055,"","Save?","您要保存嗎？","","저장하겠습니까?","Speichern?"
5056,"","Let's take a break...","稍微休息一下吧……","","조금 쉴까…","Zeit für ein Päuschen ..."
5057,"","Go in?","您要進入嗎？","","들어가겠습니까?","Reingehen?"
5058,"","Are you ready to enter the Digital World?","……準備好要進入數碼世界了嗎？","","…디지털 월드에 돌입할 준비가 되었나?","Bist du bereit, die Digitale Welt zu betreten?"
5059,"","Recover for [n0] yen?","回復需要消費[n0]YEN，確定要執行嗎？","","회복에는 [n0]YEN이 드는데 괜찮습니까?","Für [n0] Yen wiederherstellen?"
5060,"","Return to the top of the Metropolitan Office?","要返回新都廳的天台嗎？","","신 도청 옥상으로 돌아가겠습니까?","Zur obersten Etage des Metropolitan-Gebäudes zurück?"
5061,"","Jump off?","您要降落嗎？","","뛰어내리겠습니까?","Abspringen?"
5062,"","Go back?","你要返回嗎？","","돌아오겠습니까?","Zurückkehren?"
5063,"","Shall we return and make preparations?","做好返回的準備了嗎？","","돌아가서 준비를 갖출거야?","Sollen wir zurückgehen und Vorbereitungen treffen?"
5064,"","Return to Tokyo?","您要返回東京嗎？","","도쿄로 돌아오겠습니까?","Nach Tokio zurückkehren?"
5065,"","Talk to the hacker?","您要向駭客搭話嗎？","","해커에게 말을 걸겠습니까?","Mit dem Hacker sprechen?"
5066,"","Read Kishibe's diary?","您要閱讀岸部的日記嗎？","","키시베의 일기를 읽겠습니까?","Kishibes Tagebuch lesen?"
5067,"","Login to an upgraded area of EDEN?","您要登入至EDEN版本升級體驗會場嗎？","","EDEN 버전업 체험장으로 로그인하겠습니까?","In aktualisierten Bereich von EDEN einloggen?"
5068,"","Leave Mirror Dungeon and return to the DigiLab?","您要離開鏡像迷宮，返回數碼實驗室嗎？","","미러 던전에서 이탈하여 디지랩으로 돌아가겠습니까?","Spiegel-Dungeon verlassen und zum DigiLab zurück?"
5069,"","Recover?","您要開始回復嗎？","","회복하겠습니까?","Wiederherstellen?"
1003,"","Use this continue data to play from the beginning?","確定繼承此保存資料重新開始遊戲嗎？","","이 데이터를 계승하여 처음부터 플레이하겠습니까?","Mit diesen Daten von Anfang an spielen?"
1501,"","Change options? (Options can be changed later.)","確定變更設定？（稍後亦可變更設定）","","옵션을 변경하겠습니까? (나중에 변경할 수 있습니다)","Optionen ändern? (Optionen sind später änderbar.)"
2201,"","Begin game with these settings?","確定以此設定開始遊戲嗎？","","이 설정으로 게임을 시작합니다. 괜찮습니까?","Spiel mit diesen Einstellungen beginnen?"
5070,"","Restore the Digimon's HP?"," ","","디지몬의 체력을 회복시키겠습니까?","TP des Digimon wiederherstellen?"
5071,"","Return to the title screen? (Unsaved progress will
be lost.)","返回標題畫面？ 　※將喪失目前進度。","","타이틀 화면으로 돌아가겠습니까? ※저장은 되지 않습니다.","Zurück zum Titelbildschirm? (Nicht 
gespeicherter Fortschritt geht verloren.)"
5072,"","Analyze this memory?","解析這份記憶嗎？","","이 기억을 해석하겠습니까?","Diese Erinnerung analysieren?"
1004,"","Delete this saved data anyway?","依然要刪除此保存資料嗎？","","그래도 이 저장 데이터를 삭제하시겠습니까?","Diese Speicherdaten trotzdem löschen?"
10100,"","Register this party?","登錄目前成員。確定嗎？","","이 멤버를 등록합니다. 괜찮습니까?","Diese Gruppe anmelden?"
10101,"","Party edits complete (changes have not been
saved). Proceed?","結束成員編輯。（不保存變更）
確定嗎？","","파티의 편집을 종료합니다. (변경은 저장되지 않습니다)
괜찮습니까?","Gruppenänderung abgeschlossen (Änderungen nicht
gespeichert). Fortfahren?"
10102,"","This cannot be undone, will you delete it?","一但刪除便無法復原。 　要刪除嗎？","","삭제하면 복구할 수 없습니다. 삭제하겠습니까?","Willst du das löschen? Nicht rückgängig zu machen."
10103,"","Change to this name?","變更此名稱？","","이 명칭으로 변경하겠습니까?","Zu diesem Namen wechseln?"
10110,"","Log in to EDEN?","請問要登入EDEN嗎？","","EDEN에 로그인하겠습니까?","In EDEN einloggen?"
2905,"","Change your party?","變更成員。確定嗎？","","파티를 변경합니다. 괜찮습니까?","Deine Gruppe ändern?"
5500,"","Leave the room?","退出房間，確定嗎？","","룸에서 나갑니다. 괜찮습니까?","Den Raum verlassen?"
5501,"","Remove this member from the room?","將此成員退出房間，確定嗎？","","이 멤버를 룸에서 강제 퇴장합니다. 괜찮습니까?","Dieses Mitglied aus dem Raum entfernen?"
5502,"","Are you sure you want to send this comment?","要發出此評論嗎？","","이 코멘트를 전송하겠습니까?","Diesen Kommentar wirklich senden?"
5503,"","Remove recruitment conditions and leave the
Battle Table?","解除募集狀態，退出對戰。
確定嗎？","","모집 상태를 해제하고 대전 테이블에서 퇴장합니다.
괜찮습니까?","Bedingungen entfernen und Kampftisch verlassen?"
5504,"","Reject opponent's battle request?","拒絕對手的對戰邀請。確定嗎？","","상대의 대전 신청을 거절합니다. 괜찮습니까?","Gegnerische Kampfanfrage ablehnen?"
6000,"","Install malware?","要設置惡性軟體嗎？","","악성코드를 설치하겠습니까?","Schadsoftware installieren?"
6001,"","Use the device?","要操作終端嗎？","","단말을 조작하겠습니까?","Das Gerät benutzen?"
6002,"","Use the PC?","請問要操作PC嗎？","","PC를 조작하겠습니까?","Den PC benutzen?"
6003,"","Take Control of the emblem?","要鎮壓徽章嗎？","","엠블럼을 제압하겠습니까?","Das Emblem erobern?"
6004,"","Do you want the guest to protect the emblem?","要請訪客守護徽章嗎？","","게스트에게 엠블럼의 보호를 부탁하겠습니까?","Willst du, dass der Gast das Emblem schützt?"
6005,"","Return the guest?","要送回訪客嗎？","","게스트를 돌려보내겠습니까?","Den Gast zurückbringen?"
6006,"","Stand by?","要待命嗎？","","대기하겠습니까?","Warten?"
6007,"","Retry?","要重新嘗試嗎？","","재도전하겠습니까?","Neuer Versuch?"
6008,"","Deactivate security wall?","要解除安全裝置嗎？","","보안을 해제하겠습니까?","Sicherheitswall deaktivieren?"
6009,"","Drink coffee?","要喝咖啡嗎？","","커피를 마시겠습니까?","Kaffee trinken?"
6010,"","You sense a powerful pressure ahead...
Brace yourself and head into battle?","前方傳來強大的壓迫感……
準備好後再前進吧。","","이 너머에서 강한 위압감이 느껴진다…
각오를 다지고 전투에 임하겠습니까?","Ein mächtiger Gegner wartet ...
In den Kampf ziehen?"
6011,"","Past here is the point of no return.
Head to the final battle?","一旦前進便無法返回了。
要邁向最後的戰鬥嗎？","","이 앞으로 진행하면 더 이상 되돌아갈 수 없습니다.
마지막 전투를 시작하겠습니까?","Ab hier gibt es kein Zurück mehr.
In den letzten Kampf ziehen?"
6012,"","Go to Roppongi Underground Lab?","要前往六本木的地下設施嗎？","","롯폰기 지하 연구시설로 가겠습니까?","Zum unterirdischen Labor in Roppongi gehen?"
6013,"","Go to EDEN?","要前往EDEN嗎？","","EDEN으로 가겠습니까?","Nach EDEN gehen?"
6014,"","Escaping will cancel the case. Proceed?","脫離的話，將會取消委託。
確定嗎？","","이탈하면 의뢰가 취소됩니다. 이대로 진행하겠습니까?","Wenn du gehst, brichst du den Fall ab. Fortfahren?"
6015,"","Save completed game data?","要保存過關資料嗎？","","클리어 데이터를 저장하겠습니까?","Daten von abgeschlossenem Spiel speichern?"
6016,"","Return to title screen without saving?","不進行保存，回到標題嗎？","","저장하지 않고 타이틀로 돌아가겠습니까?","Zurück zum Titelbildschirm, ohne zu speichern?"
6017,"","Go to Central Hospital?","要到中央醫院去嗎？","","센트럴 병원으로 가겠습니까?","Zum Zentralkrankenhaus?"
6018,"","Leave Abyss Server?","要離開深淵伺服器嗎？","","어비스 서버에서 나가겠습니까?","Abyss-Server verlassen?"
6019,"","Fight enemy team leader?","要跟敵方隊伍的隊長戰鬥嗎？","","적 팀의 리더와 싸우겠습니까?","Gegen gegnerischen Anführer kämpfen?"
6020,"","Do you want to get out of here?","要立刻離開這裡嗎？","","이 장소에서 신속히 퇴거하겠습니까?","Willst du hier weg?"
1502,"","Start the story of Cyber Sleuth?","要開始「網路偵探」的故事對嗎？","","「사이버 슬루스」의 이야기를 시작할거야?","Die Geschichte von Cyber Sleuth beginnen?"
1503,"","Start the story of Hacker's Memory?","要開始「駭客追憶」的故事對嗎？","","「해커스 메모리」의 이야기를 시작할거야?","Die Geschichte von Hacker's Memory beginnen?"
1504,"","Start the game sharing data from another story?","要繼承其他故事的資料，並開始遊戲嗎？","","다른 시나리오 데이터를 공유하여 게임을 시작하겠습니까?","Spiel beginnen und Geschichtsdaten übernehmen?"
1005,"","Start the game sharing this data?","要繼承這資料，並開始遊戲嗎？","","이 데이터를 공유하여 게임을 시작하겠습니까?","Spiel beginnen und diese Daten übernehmen?"
1006,"","Cancel sharing data from another story?","要終止繼承其他故事的資料嗎？","","다른 시나리오 데이터의 공유를 그만두겠습니까?","Geschichtsdatenübernahme abbrechen?"
1007,"","Import data from a previous game?","要自前作繼承此資料嗎？","","전작에서 이 데이터를 이어받겠습니까?","Daten aus früherem Spiel importieren?"
1008,"","Which story will you play?","要遊玩哪個故事呢？","","어느 스토리를 플레이하겠습니까?","Welche Geschichte möchtest du spielen?"
1009,"","Overwriting will delete Hacker's Memory save data.
Are you sure?","若保存於此，將會刪除
「駭客追憶」的保存資料，確定嗎？","","여기에 덮어씌우면「해커스 메모리」의
저장 데이터가 사라집니다. 덮어씌우겠습니까?","Speicherdaten für Hacker's Memory werden durch
Überschreiben gelöscht. Bist du sicher?"
1010,"","Overwriting will delete Cyber Sleuth save data.
Are you sure?","若保存於此，將會刪除
「網路偵探」的保存資料，確定嗎？","","여기에 덮어씌우면「사이버 슬루스」의
저장 데이터가 사라집니다. 덮어씌우겠습니까?","Speicherdaten für Cyber Sleuth werden durch
Überschreiben gelöscht. Bist du sicher?"
1011,"","Are you really sure?","您真的確定嗎？","","정말 괜찮습니까?","Ganz sicher?"
1401,"","Import save data from a previous game? ","要繼承前作的資料嗎？","","전작의 저장 데이터를 이어받겠습니까?","Speicherdaten aus früherem Spiel importieren? "
1505,"","Are you sure you want this name?","確定用這名稱嗎？","","이 이름으로 진행하겠습니까?","Bist du dir mit diesem Namen sicher?"
