ID,Japanese,English,Chinese,EnglishCensored,Korean,German
103,"","[d0] left: [n0]","離結束還有[n0][d0]","","종료까지 [n0][d0]","[d0] übrig: [n0] "
104,"","Avatar: [d0]
Accessory: [d1]","【化身】 [d0]
【飾品】 [d1]","","【아바타】 [d0]
【액세서리】 [d1]","Avatar: [d0]
Accessoire: [d1]"
105,"","[n0] Coin(s)","[n0]硬幣","","[n0]코인","[n0] Münze(n)"
106,"","Title ""[d0]""","稱號「[d0]」","","칭호「[d0]」","Titel „[d0]“"
107,"","Accessory ""[d0]""","飾品「[d0]」","","액세서리「[d0]」","Accessoire „[d0]“"
201,"","Matching Method","配對方法","","매칭 방법","Suchmethode"
202,"","Rating Points","評價點數","","레이팅 포인트","Wertungspunkte"
203,"","Search Range","搜尋範圍","","검색 범위","Suchbereich"
204,"","Matching Start","配對開始","","매칭 개시","Matchstart"
301,"","Recruit Opponent","募集對戰對手","","대전 상대를 모집","Gegner rekrutieren"
302,"","Quick Matching","快速配對","","퀵 매칭","Schnellsuche"
303,"","Fight NPC","與NPC戰鬥","","NPC와 대전","Gegen NSC kämpfen"
401,"","Close To You","與自己相近","","자신과 동급","Ähnlich wie du"
402,"","Higher Than You","比自己高","","자신보다 상급","Besser als du"
403,"","No Restriction","無限制","","제한 없음","Keine Einschränk."
501,"","Domestic","國內","","국내","Lokal"
502,"","All","所有","","전체","Alle"
211,"","Rules","規則方針","","룰 방침","Regeln"
212,"","Recruitment Comment","募集評語","","모집 코멘트","Suchkommentar"
213,"","Room Key","房間密碼","","룸 키","Raumschlüssel"
214,"","Make a room with these settings.","以此設定製作房間","","이 설정으로 룸을 작성합니다.","Raum mit Einstell. einr."
215,"","Find a room with these settings.","以此條件搜尋房間","","이 조건으로 룸을 검색합니다.","Raum mit Beding. suchen"
601,"","Fight Freely","自由對戰","","자유롭게 대전","Freier Kampf"
602,"","Flat Rules","平等規則","","플랫 룰","Normale Regeln"
603,"","Restriction","無限制對戰","","무제한 룰","Sonderregeln"
701,"","Anyone Is Okay","歡迎所有人","","아무나 오세요","Alle willkommen"
702,"","Real Fight","認真對戰","","진지하게 합시다","Echter Kampf"
703,"","Friendly Fight","輕鬆對戰","","적당하게 합시다","Freundschaftskampf"
704,"","Fighting with Friends","與好友進行對戰","","친구와 대전하고 있습니다","Kampf mit Freunden"
801,"","No Designation","不指定","","룰 지정 없습니다","Nicht festgelegt"
802,"","Not Set","無設定","","미설정","–"
901,"","[n0]P [d0] entered the room.","[n0]P [d0]已進入房間。","","[n0]P [d0]님이 입실하셨습니다.","S[n0] [d0] hat den Raum betreten."
902,"","[n0]P [d0] left the room.","[n0]P [d0]已退出房間。","","[n0]P [d0]님이 퇴실하셨습니다.","S[n0] [d0] hat den Raum verlassen."
903,"","[n0]P [d0] became the host.","[n0]P [d0]已成為房主。","","[n0]P [d0]님이 호스트가 되셨습니다.","S[n0] [d0] ist nun Gastgeber."
904,"","[d0]: [d1]","[d0] : [d1]","","[d0] : [d1]","[d0]: [d1]"
1002,"","- Digimon levels set to 50 during battle
- Party Memory 100 or less","．戰鬥中，數碼寶貝的等級將固定在50級
．隊伍容量在100以下","","・배틀할 디지몬의 레벨을 50으로 고정합니다.
・파티 메모리 100 이하.","- Digimonlevel während Kampf auf 50 gesetzt
- Gruppenspeicher 100 oder weniger"
1101,"","Level Settings","等級設定","","레벨 설정","Level-Einstell."
1102,"","Memory Settings","容量設定","","메모리 설정","Speicher-Einst."
1103,"","Enhancements","強化值","","강화치","Verbesserungen"
1104,"","Music Volume","BGM","","BGM","Musik"
1105,"","Party","使用隊伍","","사용할 파티","Gruppe"
1106,"","Recruit with these settings.","以此設定募集對戰","","이 설정으로 대전 상대를 모집","Mit Einst. rekrutieren"
1107,"","Join with these settings.","以此設定參加對戰","","이 설정으로 대전에 참가","Mit Einst. beitreten"
1111,"","50 Flat","平等50級","","50 플랫","Alle auf 50"
1121,"","Within 100","100以內","","100 이내","Bis zu 100"
1122,"","Within 75","75以內","","75 이내","Bis zu 75"
1123,"","Within 50","50以內","","50 이내","Bis zu 50"
1124,"","Within 25","25以內","","25 이내","Bis zu 25"
1131,"","Use","使用隊伍","","사용한다","Nutzen"
1132,"","Don't Use","不使用","","사용하지 않는다","Nicht benutzen"
1200,"","Set [d0]","設定[d0]","","세트 [d0]","Set [d0]"
9925,"","025MOBUYAMAMOBUO","025MOBUYAMAMOBUO","","025MOBUYAMAMOBUO","025MOBUYAMAMOBUO"
9926,"","026MEMENTOTOMORI","026MEMENTOTOMORI","","026MEMENTOTOMORI","026MEMENTOTOMORI"
9927,"","027OTOKOGIMISERO","027OTOKOGIMISERO","","027OTOKOGIMISERO","027OTOKOGIMISERO"
9928,"","028HACHIDORICHAN","028HACHIDORICHAN","","028HACHIDORICHAN","028HACHIDORICHAN"
9929,"","029KAIJUDAISENSO","029KAIJUDAISENSO","","029KAIJUDAISENSO","029KAIJUDAISENSO"
9930,"","030SIMASIMAMOYOU","030SIMASIMAMOYOU","","030SIMASIMAMOYOU","030SIMASIMAMOYOU"
9931,"","031SWORDANDSHILD","031SWORDANDSHILD","","031SWORDANDSHILD","031SWORDANDSHILD"
9932,"","032TICHUNOSHINPI","032TICHUNOSHINPI","","032TICHUNOSHINPI","032TICHUNOSHINPI"
9933,"","033STEAMPUNKERRS","033STEAMPUNKERRS","","033STEAMPUNKERRS","033STEAMPUNKERRS"
9934,"","034TENSINOOSIGOD","034TENSINOOSIGOD","","034TENSINOOSIGOD","034TENSINOOSIGOD"
9935,"","035TONDEMOHAPPUN","035TONDEMOHAPPUN","","035TONDEMOHAPPUN","035TONDEMOHAPPUN"
9936,"","036INUDESUONEGAI","036INUDESUONEGAI","","036INUDESUONEGAI","036INUDESUONEGAI"
9937,"","037STRIPERNAKANO","037STRIPERNAKANO","","037STRIPERNAKANO","037STRIPERNAKANO"
9938,"","038ONE_O_WAOOOON","038ONE_O_WAOOOON","","038ONE_O_WAOOOON","038ONE_O_WAOOOON"
9939,"","039ANIMALSGARDEN","039ANIMALSGARDEN","","039ANIMALSGARDEN","039ANIMALSGARDEN"
9940,"","040ILOVEDINOSAUR","040ILOVEDINOSAUR","","040ILOVEDINOSAUR","040ILOVEDINOSAUR"
9941,"","041ARUKUTOJUPPUN","041ARUKUTOJUPPUN","","041ARUKUTOJUPPUN","041ARUKUTOJUPPUN"
9942,"","042AKIBANOOTAKUS","042AKIBANOOTAKUS","","042AKIBANOOTAKUS","042AKIBANOOTAKUS"
9943,"","043ENTAKUNOKISHI","043ENTAKUNOKISHI","","043ENTAKUNOKISHI","043ENTAKUNOKISHI"
9944,"","044BUTURIDENAGUR","044BUTURIDENAGUR","","044BUTURIDENAGUR","044BUTURIDENAGUR"
9945,"","045THEDARKSIDERS","045THEDARKSIDERS","","045THEDARKSIDERS","045THEDARKSIDERS"
9946,"","046DEGIMONDAISKI","046DEGIMONDAISKI","","046DEGIMONDAISKI","046DEGIMONDAISKI"
9947,"","047LOVEHEARTLOVE","047LOVEHEARTLOVE","","047LOVEHEARTLOVE","047LOVEHEARTLOVE"
9948,"","048ERABARETAKIDS","048ERABARETAKIDS","","048ERABARETAKIDS","048ERABARETAKIDS"
9949,"","049CHOIWARUOYAJI","049CHOIWARUOYAJI","","049CHOIWARUOYAJI","049CHOIWARUOYAJI"
9950,"","050ROSECROSSVAMP","050ROSECROSSVAMP","","050ROSECROSSVAMP","050ROSECROSSVAMP"
9951,"","051ANGELOFLEGEND","051ANGELOFLEGEND","","051ANGELOFLEGEND","051ANGELOFLEGEND"
9952,"","052BLUEOCEANVIEW","052BLUEOCEANVIEW","","052BLUEOCEANVIEW","052BLUEOCEANVIEW"
9953,"","053BECOMEMOREHOT","053BECOMEMOREHOT","","053BECOMEMOREHOT","053BECOMEMOREHOT"
9954,"","054ELECTGROOOOVE","054ELECTGROOOOVE","","054ELECTGROOOOVE","054ELECTGROOOOVE"
9955,"","055DENKIBIRIBIRI","055DENKIBIRIBIRI","","055DENKIBIRIBIRI","055DENKIBIRIBIRI"
9956,"","056JBLACKDATENSI","056JBLACKDATENSI","","056JBLACKDATENSI","056JBLACKDATENSI"
9957,"","057SUGOKUTUYOIZO","057SUGOKUTUYOIZO","","057SUGOKUTUYOIZO","057SUGOKUTUYOIZO"
9958,"","058SHIZENHADAIJI","058SHIZENHADAIJI","","058SHIZENHADAIJI","058SHIZENHADAIJI"
9959,"","059CONTRADICTION","059CONTRADICTION","","059CONTRADICTION","059CONTRADICTION"
9960,"","060UMIHATOMODATI","060UMIHATOMODATI","","060UMIHATOMODATI","060UMIHATOMODATI"
