ID,Japanese,English,Chinese,EnglishCensored,Korean,German
182,,"Un amico mi ha chiesto di controllare alcuni posti, ma sono
troppo imbarazzato per andarci da solo. Voglio che tu mi aiuti, [p].","朋友拜託我去調查約會地點……
但我一個人會很丟臉，希望[p]
你能來幫忙",,"친구가 검증을 부탁해서……
혼자선 부끄러우니까, 
[p]가 협력해줬으면 해.","Ich soll für einen Freund Orte prüfen,
brauche dazu aber deine Hilfe."
190,,Caso controllato da Yu.,已確認優的委託,,유우의 의뢰를 확인했다.,Fall von Yu geprüft.
191,,Vai a Tokyo Handy.,前往東京手創館,,도쿄 핸디로 향하자.,Geh zu „Tokyo Handy“.
192,,Dirigiti all'acquario a Ikebukuro.,前往池袋的水族館,,이케부쿠로의 수족관으로 향하자.,Geh zum Aquarium in Ikebukuro.
193,,Completato il controllo dell'acquario.,已完成水族館的調查,,수족관 검증을 완료했다.,Das Aquarium überprüft.
194,,Vai a Under Kowloon Lv. 1,前往Under Kowloon Lv.1,,언더 쿠롱 Lv.1로 향하자.,Geh zur Ebene 1 in Unter Kowloon.
195,,Dirigiti al K-Cafe.,前往K-Café,,K-카페로 향하자.,Geh zum K-Café.
200,,Eroe Fuggitivo,逃犯英雄,,도망자 히어로,Flüchtiger Held
201,,Nonamemon,無名獸,,이름없는몬,Inkognitomon
202,,"Sono l'hacker di Roppongi. Ricordi?
Ho un po' bisogno del tuo aiuto di nuovo. Ti aspetterò
vicino alla sala giochi ad Akihabara.","喔，我是在六本木受你照顧的駭客啦，
知道我是誰吧？又有一些事想找你幫忙
我會在秋葉原的遊戲中心附近等你",,"여, 롯폰기에서 신세 졌던 해커다. 기억나지?
또 조금만 도와줬으면 해.
아키하바라 게임 센터 근처에서 기다릴게.","Ich bin der Hacker aus Roppongi, weißt
du noch? Ich brauche wieder Hilfe. Ich
warte an der Spielhalle in Akihabara."
210,,Accettato il caso misterioso.,接下了不明委託人的委託,,발신인 불명의 의뢰를 받았다.,Den mysteriösen Fall angenommen.
211,,Incontra il cliente ad Akihabara.,在秋葉原與委託人會合,,아키하바라에서 의뢰인과 합류하자.,Geh zum Klienten in Akihabara.
212,,Incontra il cliente a Ueno.,在上野與委託人會合,,우에노에서 의뢰인과 합류하자.,Geh zum Klienten in Ueno.
213,,Chiedi a Ueno.,在上野打聽消息,,우에노에서 탐문을 하자.,Hör dich in Ueno um.
214,,Vai al museo.,前往博物館,,박물관으로 향하자.,Geh zum Museum.
215,,Cerca l'amico di Arata nel museo.,在博物館內找新的朋友,,박물관 안에서 아라타의 친구를 찾자.,Suche Aratas Freund im Museum.
216,,Lascia il museo con Arata e il suo amico.,跟新一行人逃離博物館,,아라타와 친구를 데리고 박물관에서 탈출하자.,Mit Arata und Freund aus Museum.
220,,"Yasu, Tormentato dall'Amore",戀愛煩惱的阿康心,,사랑에 고민하는 야스의 마음,Liebestoller Yasu
221,,Yasu Ribelle,反叛者的阿康,,리벨리온즈의 야스,Rebel Yasu
222,,"Ho bisogno del tuo aiuto per proteggere i Digimon! Ho
bisogno di essere un membro più forte dei
Ribelli per affrontare quella persona che mi piace!","我想拜託你來幫忙保護數碼寶貝！
為了讓我最喜歡的人能看見我
我想作為反叛者的成員大幅活躍一下！",,"디지몬의 보호를 당신이 도와주셨으면 합니다!
좋아하는 그 사람이 돌아볼 수 있도록
리벨리온즈의 멤버로서, 제대로 활약하고 싶슴다!","Hilf mir, Digimon zu beschützen! Ich
muss ein zäherer Rebel werden, bevor ich
meine Angebetete ansprechen kann!"
223,,Nonamemon,無名獸,,이름없는몬,Inkognitomon
224,,Curioso della Protezione Digimon,保護數碼寶貝，還真好事啊,,디지몬 보호라던가 유별나네,Interessiert an Digimonschutz
225,,Sabaton,薩巴頓,,사바톤,Sabaton
226,,Meglio aiutare gli umani nel mondo reale.,不如去保護現實的人類啦,,그보다 현실에서 인간을 보호해줘,"Es ist besser, echten Menschen zu helfen."
230,,Vai a Shibuya.,到涉谷去,,시부야로 가자.,Geh nach Shibuya.
231,,Proteggi i Digimon a Shibuya.,在涉谷保護數碼寶貝,,시부야에서 디지몬을 보호하자.,Beschütze Digimon in Shibuya.
232,,Proteggi i Digimon ad Akihabara.,在秋葉原保護數碼寶貝,,아키하바라에서 디지몬을 보호하자.,Beschütze Digimon in Akihabara.
233,,Convincere Gotsumon e Gazimon.,說服礦石獸跟加支獸,,울퉁몬과 가지몬을 설득하자.,Überzeuge Gotsumon und Gazimon.
234,,Segui Gaomon ad Akihabara.,在秋葉原追上迦奧獸,,아키하바라에서 가오몬을 쫓아가자.,Folge Gaomon in Akihabara.
235,,Supporta il duello di Yasu.,幫助阿康單挑,,야스의 승부를 응원하자.,Hilf Yasu bei seinem Duell.
240,,"Part-Timer Graduation!

Laurea da Lavoratore Part-Time!",畢業？　打工妹妹宣言！,,졸업? 알바 양 선언!,"Abschluss? Nein, Aushilfe!"
241,,Lavoratore part-time,打工妹妹,,알바 양,Aushilfe
242,,"So che è improvviso, ma devo lasciare
Hudie. È brutto farlo in questo modo
ma potresti avvisare il proprietario?","雖然很突然，但我要辭掉hudie的打工
這種方法雖然很失禮
但請幫我跟店長說一聲",,"갑작스럽지만, 후디에 아르바이트를 그만두겠습니다.
이런 방식으로 전달하는 건 실례라고 생각하지만
오너에게 전해주세요.","Es ist zwar plötzlich, aber ich muss
Hudie verlassen. Könntest du es der
Besitzerin bitte sagen?"
250,,Ho sentito la storia del lavoratore part-time da Chitose.,跟千歲打聽打工妹妹的事,,치토세에게서 알바 양의 이야기를 들었다.,Von Chitose alles zur Aushilfe gehört.
251,,Raccogli informazioni nello Spazio Aperto,在開放空間打聽情報,,EDEN 오픈 스페이스에서 탐문을 하자.,Sammle Infos im Offenen Raum.
252,,Dirigiti verso Under Kowloon Liv. 3.,前往Under Kowloon Lv.3,,언더 쿠롱 Lv.3에서 알바 양을 찾자.,Geh zur Ebene 3 in Unter Kowloon.
253,,Fai rapporto a Chitose.,向千歲報告調查結果,,치토세에게 조사 내용을 보고하자.,Sprich mit Chitose.
254,,Salvataggio Part-Time,救出打工妹妹,,알바 양을 구출하자.,Rette die Aushilfe.
260,,Riabilitazione Senpai,前輩復健,,선배의 재활,Den Senpai rehabilitieren
261,,Chitose,千歲,,치토세,Chitose
262,,"Posso solo chiedere questo a [p].
Non posso scrivere i dettagli qui.
Vieni all'ospedale quando puoi.","有件事只能拜託[p]
……抱歉，但詳情不能寫在這
有空的話就到醫院來吧",,"[p]한테만 부탁하고 싶은 것이 있어.
……미안하지만, 자세한 것은 여기에 적을 수 없어.
형편이 되거든 병원으로 마중 와줘.","Ich kann nur [p] bitten. Kann hier
keine Details schreiben. Komm so
bald wie möglich ins Krankenhaus."
270,,Incontra Chitose all'Ospedale Centrale,在中央醫院和千歲會面,,센트럴 병원에서 치토세를 만나자.,Triff Chitose im Zentralkrankenhaus.
271,,Incontriamoci a Junk Plaza a Kowloon Lv. 1,在破銅爛鐵公園和千歲會面,,잡동사니 광장에서 치토세를 만나자.,Zur Müll-Plaza im Galacta-Park.
272,,Sconfiggi Chitose,贏過千歲,,치토세를 이기자.,Besiege Chitose.
273,,Sconfiggi Nokia,贏過諾奇雅,,노키아를 이기자.,Besiege Nokia.
274,,Caso segnalato chiuso.,報告委託完成,,의뢰 완료 보고를 하자.,Melde den Fall als abgeschlossen.
280,,Quell'uomo potrebbe essere scappato,那男子，有種失控感,,"그 남자, 현재 폭주 중",Meister der Flucht
281,,Ryuji,龍司,,류지,Ryuji
282,,"C'è qualcosa che voglio che tutti voi vediate.
Vi aspetterò a Ikebukuro.","我有件事想讓你看看
我在池袋等你",,"너희들이 지켜봐 줬으면 하는 것이 있어.
이케부쿠로에서 기다리마.","Ich will euch allen etwas zeigen. Ich
warte in Ikebukuro."
290,,Ascolta le voci su Ryuji.,聽聽龍司的傳聞,,류지에 대한 소문을 듣자.,Hör dir Ryujis Gerüchte an.
291,,Incontra Ryuji a Ikebukuro,在池袋與龍司會面,,이케부쿠로에 있는 류지를 만나자.,Ryuji in Ikebukuro treffen
292,,Caso risolto.,報告委託完成,,의뢰의 완료 보고를 하자.,Melde den Fall als abgeschlossen.
300,,L'Incredibile Viaggio di Rina Shinomiya,四之宮莉娜的邂逅美食之旅,,시노미야 리나의 미식 대모험,Rina Shinomiyas verrückte Reise
301,,Rina Shinomiya,四之宮莉娜,,시노미야 리나,Rina Shinomiya
302,,"È vero che i tuttofare possono risolvere le cose
velocemente? Mi serve una guida ai posti dove si mangia bene.
Aiuta me e i miei amici a mangiare a crepapelle!","嘿～！　便利店什麼事情都能迅速解決是真的嗎？
那就拜託帶我去找“這邊世界”的美味食物吧～～～！
要讓莉娜跟夥伴們都能吃飽飽喔！",,"헤이! 해결사면 뭐든 바로 해결해준다는 게 진짜!?
""이쪽 세계""의 맛집 순례 안내를 부탁해~~~~!
리나와 그 동료들의 배를 잔뜩 채워주머니!","Die Handymen lösen auch Fälle? Ich
brauche einen Tipp für gutes Essen.
Hilf uns, satt zu werden!"
303,,Signor Taro,太郎地瓜君,,타로고구마군,Herr Taro
304,,Sei qui da quell'altro mondo?,是從其他世界來的訪客嗎？,,이세계에서 온 내방자인가?,Bist du aus dieser anderen Welt hier?
305,,Nonamemon,無名獸,,이름없는몬,Inkognitomon
306,,Gourmet dal mondo parallelo? LOL,為了美食的自稱平行世界人哈哈,,미식이 목적인 자칭 평행세계인ㅋㅋ,Gourmet aus einer Parallelwelt? LOL!
310,,Incontra il cliente a Shibuya.,在涉谷跟委託人會合,,시부야에서 의뢰인과 합류하자.,Geh zum Klienten in Shibuya.
311,,Vai al Negozio alla Moda a Shibuya,前往涉谷的時髦店家,,시부야의 화려한 가게로 향하자.,Geh zum Modeladen in Shibuya.
312,,Vai al Ristorante di Dolci a Shinjuku,前往新宿的甜點店,,신주쿠의 디저트 가게로 향하자.,Geh zum Restaurant in Shinjuku.
313,,Vai a Under Kowloon Livello 5.,前往Under Kowloon Lv.5,,언더 쿠롱 Lv.5로 향하자.,Geh zur Ebene 5 in Unter Kowloon.
314,,Sconfiggi Rina e i suoi amici in battaglia,戰勝四之宮莉娜一夥,,시노미야 리나 일행과의 배틀에서 이기자.,Besiege Rina Shinomiya und Freunde.
315,,Fuggi da Rina Shinomiya,逃離四之宮莉娜一夥,,시노미야 리나로부터 도망치자.,Flieh vor Rina Shinomiya.
320,,Il Tesoro del Misterioso Volto Digitale,怪人數碼面相的財寶,,괴도 디지면상의 부활,Schatz des Cybergesichts
321,,Makiko Date,伊達真希子,,다테 마키코,Makiko Date
322,,"Incontriamoci a Shibuya!! Venite subito!!
O vi arresterò seduta stante!","到涉谷集合啦！！　給我立刻過來！！
不然我就立刻逮捕你！",,"시부야에 집합이다!! 바로 와라!!
안 그러면 당장 체포할 거니까!","Treffen wir uns in Shibuya! Schnell!
Sonst nehme ich dich sofort fest!"
330,,Incontra il cliente a Shibuya.,在涉谷和委託人會合,,시부야에서 의뢰인과 합류하자.,Geh zum Klienten in Shibuya.
331,,Chiedi a Erika di aiutarti a violare la crittografia.,請艾莉卡幫忙解讀暗號,,에리카에게 암호해독을 도와달라고 하자.,Lass Erika bei Verschlüsselung helfen.
332,,Vai al server Mysterious Digital Face,前往怪人數碼面相的伺服器,,괴도 디지면상의 서버로 향하자.,Geh zum Cybergesicht-Server.
333,,Trova i dati rubati,找出怪人數碼面相的寶藏,,괴도 디지면상의 보물을 찾자.,Finde den Schatz des Cybergesichts.
