ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1012,"","Physical attack, 75 Dark damage to one foe.","對敵方單體發動威力75的闇屬性物理攻擊。","","적 1체에 어둠속성 위력 75의 물리공격.","Physischer Angriff, 75 Dunkelschaden gegen
einen Gegner."
1013,"","Physical attack, 65 Earth damage to one foe.
10% chance of increasing DEF by 10%.","對敵方單體發動威力65的土屬性物理攻擊，
並有10%的機率使自己的DEF提升10%。","","적 1체에 땅속성 위력 65의 물리공격.
10%의 확률로 자신의 방어력을 10% 올린다.","Physischer Angriff, 65 Erdschaden gegen
einen Gegner. 10 % Chance auf VER +10 %."
1014,"","Physical attack, 65 Fire damage to one foe.
10% chance of stunning target.","對敵方單體發動威力65的火屬性物理攻擊，
並有10%的機率使對方暈眩。","","적 1체에 불속성 위력 65의 물리공격.
대상을 10%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 65 Feuerschaden gegen
einen Gegner. 10 % Chance auf Betäuben."
1015,"","1-3 physical attacks,
15 Water damage to all foes.","對敵方全體發動1～3次威力15的水屬性物理攻擊。","","적 전체에 물속성 위력 15의 물리공격을
1~3회 한다.","1–3 physische Angriffe, 15 Wasserschaden
gegen alle Gegner."
1016,"","Magic attack, 25 Water damage to all foes.","對敵方全體發動威力25的水屬性魔法攻擊。","","적 전체에 물속성 위력 25의 마법공격.","Magischer Angriff, 25 Wasserschaden gegen
alle Gegner."
1017,"","Magic attack, 20 Wind damage to all foes.","對敵方全體發動威力20的風屬性魔法攻擊。","","적 전체에 바람속성 위력 20의 마법공격.","Magischer Angriff, 20 Windschaden gegen
alle Gegner."
1018,"","Magic attack, 60 Electric damage to one foe.","對敵方單體發動威力60的雷屬性魔法攻擊。","","적 1체에 전기속성 위력 60의 마법공격.","Magischer Angriff, 60 Elektroschaden gegen
einen Gegner."
1019,"","Physical attack, 60 Fire damage to one foe.
10% chance of reducing target's INT by 10%.","對敵方單體發動威力60的火屬性物理攻擊，
並有10%的機率使對方的INT降低10%。","","적 1체에 불속성 위력 60의 물리공격.
10%의 확률로 대상의 지력을 10% 내린다.","Physischer Angriff, 60 Feuerschaden gegen
einen Gegner. 10 % Chance auf Ziel-INT –10 %."
1020,"","Physical attack, 70 Neutral damage to a foe.
30% chance of increasing DEF by 10%.","對敵方單體發動威力70的無屬性物理攻擊，
並有30%的機率使自己的DEF提升10%。","","적 1체에 무속성 위력 70의 물리공격.
30%의 확률로 자신의 방어력을 10% 올린다.","Physischer Angriff, 70 Neutralschaden gegen
einen Gegner. 30 % Chance auf VER +10 %."
1021,"","Physical attack, 70 Dark damage to one foe.
100% accuracy.","對敵方單體發動威力70的闇屬性物理攻擊，
必定命中。","","적 1체에 어둠속성 위력 70의 물리공격. 필중.","Physischer Angriff, 70 Dunkelschaden gegen
einen Gegner. 100 % Trefferquote."
1022,"","Magic attack, 50 Wind damage to one foe.
10% chance of increasing SPD by 10%.","對敵方單體發動威力50的風屬性魔法攻擊，
並有10%的機率使自己的SPD提升10%。","","적 1체에 바람속성 위력 50의 마법공격.
10%의 확률로 자신의 민첩을 10% 올린다.","Magischer Angriff, 50 Windschaden gegen
einen Gegner. 10 % Chance auf GES +10 %."
1023,"","5 physical attacks, 20 Earth damage to a foe.
Accuracy of 80%.","對敵方單體發動5次威力20的土屬性物理攻擊，
ACU 80%。","","적 1체에 땅속성 위력 20의 물리공격을 5회 한다.
명중률 80%.","5 physische Angriffe, 20 Erdschaden gegen
einen Gegner. 80 % Trefferquote."
1024,"","Physical attack, 65 Plant damage to one foe.
10% chance of inflicting poison.","對敵方單體發動威力65的木屬性物理攻擊，
並有10%的機率使對方中毒。","","적 1체에 풀속성 위력 65의 물리공격.
대상을 10%의 확률로 맹독 상태로 만든다.","Physischer Angriff, 65 Pflanzenschaden gegen
einen Gegner. 10 % Chance auf Vergiften."
1025,"","Physical attack, 20 Dark damage to all
and absorbs 5% of the damage as HP.","對敵方全體發動威力20的闇屬性物理攻擊，
並吸收5%HP。","","적 전체에 어둠속성 위력 20의 물리공격을 하고
5%를 HP로 흡수한다.","Physischer Angriff, 20 Dunkelschaden gegen
alle. Absorbiert 5 % des Schadens als TP."
1026,"","Magic attack, 55 Fire damage to one foe.
10% chance of increasing INT by 10%.","對敵方單體發動威力55的火屬性魔法攻擊，
並有10%的機率使自己的INT提升10%。","","적 1체에 불속성 위력 55의 마법공격.
10%의 확률로 자신의 지력을 10% 올린다.","Magischer Angriff, 55 Feuerschaden gegen
einen Gegner. 10 % Chance auf INT +10 %."
1027,"","Physical attack, 35 Wind damage to all foes.","對敵方全體發動威力35的風屬性物理攻擊。","","적 전체에 바람속성 위력 35의 물리공격.","Physischer Angriff, 35 Windschaden gegen
alle Gegner."
1028,"","Physical attack, 75 Neutral damage to one
foe.","對敵方單體發動威力75的無屬性物理攻擊。","","적 1체에 무속성 위력 75의 물리공격.","Physischer Angriff, 75 Neutralschaden gegen
einen Gegner."
1029,"","INT-penetrating medium Light attack on one foe.
10% chance of paralyzing target.","對敵方單體發動光屬性中威力的INT貫穿攻擊，
並有10%的機率使對方麻痺。","","적 1체에 빛속성 중간 위력 지력 관통공격.
대상을 10%의 확률로 마비 상태로 만든다.","INT-durchdringender durchschn. Lichtangriff
auf einen Gegner. 10 % Chance auf Lähmen."
1030,"","Magic attack, 55 Electric damage to one foe.
10% chance of paralyzing target.","對敵方單體發動威力55的雷屬性魔法攻擊，
並有10%的機率使對方麻痺。","","적 1체에 전기속성 위력 55의 마법공격.
대상을 10%의 확률로 마비 상태로 만든다.","Magischer Angriff, 55 Elektroschaden gegen
einen Gegner. 10 % Chance auf Lähmen."
1031,"","DEF-penetrating medium Wind attack on one foe.
","對敵方單體發動風屬性中威力的DEF貫穿攻擊。","","적 1체에 바람속성 중간 위력 방어력 관통공격.","VER-durchdringender durchschn. Windangriff
auf einen Gegner."
1032,"","2 physical attacks, 15 Plant damage to all.","對敵方全體發動2次威力15的木屬性物理攻擊。","","적 전체에 풀속성 위력 15의 물리공격을 2회 한다.","2 physische Angriffe, 15 Pflanzenschaden
gegen alle."
1033,"","INT-penetrating medium Light attack on all foes.
","對敵方全體發動光屬性中威力的INT貫穿攻擊。","","적 전체에 빛속성 중간 위력 지력 관통공격.","INT-durchdringender durchschn. Lichtangriff
auf alle Gegner."
1034,"","Magic attack, 25 Plant damage to all foes.
","對敵方全體發動威力25的木屬性魔法攻擊。","","적 전체에 풀속성 위력 25의 마법공격.
","Magischer Angriff, 25 Pflanzenschaden gegen
alle Gegner."
1035,"","Magic attack, 60 Water damage to one foe.
","對敵方單體發動威力60的水屬性魔法攻擊。","","적 1체에 물속성 위력 60의 마법공격.
","Magischer Angriff, 60 Wasserschaden gegen
einen Gegner."
1036,"","Physical attack, 65 Plant damage to one foe.
30% chance of reducing target's SPD by 10%.","對敵方單體發動威力65的木屬性物理攻擊，
並有30%的機率使對方的SPD降低10%。","","적 1체에 풀속성 위력 65의 물리공격.
30%의 확률로 대상의 민첩을 10% 내린다.","Physischer Angriff, 65 Pflanzenschaden gegen
einen Gegner. 30 % Chance auf Ziel-GES –10 %."
1037,"","Physical attack, 85 Wind damage to one foe.
15% chance of stunning target.","對敵方單體發動威力85的風屬性物理攻擊，
並有15%的機率使對方暈眩。","","적 1체에 바람속성 위력 85의 물리공격.
대상을 15%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 85 Windschaden gegen
einen Gegner. 15 % Chance auf Betäuben."
1038,"","Physical attack, 85 Earth damage to one foe.
15% chance of stunning target.","對敵方單體發動威力85的土屬性物理攻擊，
並有15%的機率使對方暈眩。","","적 1체에 땅속성 위력 85의 물리공격.
대상을 15%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 85 Erdschaden gegen
einen Gegner. 15 % Chance auf Betäuben."
1039,"","Physical attack, 90 Fire damage to one foe.
Always hits.","對敵方單體發動威力90的火屬性物理攻擊，
必定命中。","","적 1체에 불속성 위력 90의 물리공격. 필중.","Physischer Angriff, 90 Feuerschaden gegen
einen Gegner. Trifft immer."
1040,"","Magic attack, 75 Electric damage to one foe.
10% chance of paralyzing target.","對敵方單體發動威力75的雷屬性魔法攻擊，
並有10%的機率使對方麻痺。","","적 1체에 전기속성 위력 75의 마법공격.
대상을 10%의 확률로 마비 상태로 만든다.","Magischer Angriff, 75 Elektroschaden gegen
einen Gegner. 10 % Chance auf Lähmen."
1041,"","Physical attack, 75 Plant damage to one foe
and absorbs 20% of the damage as HP.","對敵方單體發動威力75的木屬性物理攻擊，
並吸收20%HP。","","적 1체에 풀속성 위력 75의 물리공격을 하고
20%를 HP로 흡수한다.","Physischer Angriff, 75 Pflanzenschaden gegen
einen Gegner. Absorbiert 20 % als TP."
1042,"","Physical attack, 95 Light damage to one foe.
","對敵方單體發動威力95的光屬性物理攻擊。","","적 1체에 빛속성 위력 95의 물리공격.
","Physischer Angriff, 95 Lichtschaden gegen
einen Gegner."
1043,"","Physical attack, 80 Light damage to one foe.
10% chance of increasing INT by 10%.","對敵方單體發動威力80的光屬性物理攻擊，
並有10%的機率使自己的ATK或INT提升10%。","","적 1체에 빛속성 위력 80의 물리공격. 10%의 확률로 
자신의 공격력과 지력을 10% 올린다.","Physischer Angriff, 80 Lichtschaden gegen
einen Gegner. 10 % Chance auf INT +10 %."
1044,"","Physical attack, 90 Dark damage to one foe.
","對敵方單體發動威力90的闇屬性物理攻擊。","","적 1체에 어둠속성 위력 90의 물리공격.
","Physischer Angriff, 90 Dunkelschaden gegen
einen Gegner."
1045,"","Physical attack, 40 Fire damage to all foes.
Always hits.","對敵方全體發動威力40的火屬性物理攻擊，
必定命中。","","적 전체에 불속성 위력 40의 물리공격. 필중.","Physischer Angriff, 40 Feuerschaden gegen
alle Gegner. Trifft immer."
1046,"","Physical attack, 90 Wind damage to one foe.
","對敵方單體發動威力90的風屬性物理攻擊。","","적 1체에 바람속성 위력 90의 물리공격.
","Physischer Angriff, 90 Windschaden gegen
einen Gegner."
1047,"","Magic attack, 80 Electric damage to one foe.
","對敵方單體發動威力80的雷屬性魔法攻擊。","","적 1체에 전기속성 위력 80의 마법공격.
","Magischer Angriff, 80 Elektroschaden gegen
einen Gegner."
1048,"","Physical attack, 75 Earth damage to one foe.
30% chance of reducing target's INT by 10%.","對敵方單體發動威力75的土屬性物理攻擊，
並有30%的機率使對方的INT降低10%。","","적 1체에 땅속성 위력 75의 물리공격.
30%의 확률로 대상의 지력을 10% 내린다.","Physischer Angriff, 75 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-INT –10 %."
1049,"","Physical attack, 90 Neutral damage to a foe.
10% chance of stunning target.","對敵方單體發動威力90的無屬性物理攻擊，
並有10%的機率使對方暈眩。","","적 1체에 무속성 위력 90의 물리공격.
대상을 10%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 90 Neutralschaden gegen
einen Gegner. 10 % Chance auf Betäuben."
1050,"","Physical attack, 85 Fire damage to one foe.
10% chance of increasing SPD by 10%.","對敵方單體發動威力85的火屬性物理攻擊，
並有10%的機率使自己的SPD提升10%。","","적 1체에 불속성 위력 85의 물리공격. 
10%의 확률로 자신의 민첩을 10% 올린다.","Physischer Angriff, 85 Feuerschaden gegen
einen Gegner. 10 % Chance auf GES +10 %."
1051,"","Magic attack, 30 Fire damage to all foes.
","對敵方全體發動威力30的火屬性魔法攻擊。","","적 전체에 불속성 위력 30의 마법공격.
","Magischer Angriff, 30 Feuerschaden gegen
alle Gegner."
1052,"","Physical attack, 85 Fire damage to one foe.
10% chance of increasing ATK by 10%.","對敵方單體發動威力85的火屬性物理攻擊，
並有10%的機率使自己的ATK提升10%。","","적 1체에 불속성 위력 85의 물리공격. 
10%의 확률로 자신의 공격력을 10% 올린다.","Physischer Angriff, 85 Feuerschaden gegen
einen Gegner. 10 % Chance auf ANG +10 %."
1053,"","Physical attack, 90 Dark damage to one foe.
5% chance of instantly killing target.","對敵方單體發動威力90的闇屬性物理攻擊，
並有5%的機率使對方立即死亡。","","적 1체에 어둠속성 위력 90의 물리공격.
대상을 5%의 확률로 즉사시킨다.","Physischer Angriff, 90 Dunkelschaden gegen
einen Gegner. 5 % Chance auf Soforttod."
1054,"","Physical attack, 95 Fire damage to one foe.
","對敵方單體發動威力95的火屬性物理攻擊。","","적 1체에 불속성 위력 95의 물리공격.
","Physischer Angriff, 95 Feuerschaden gegen
einen Gegner."
1055,"","Fixed damage of 150 to one foe.
30% chance of reducing target's SPD by 10%.","給予敵方單體150的固定傷害，
並有30%的機率使對方的SPD降低10%。","","적 1체에 150의 고정 대미지.
30%의 확률로 대상의 민첩을 10% 내린다.","150 Schaden gegen einen Gegner.
30 % Chance auf Ziel-GES –10 %."
1056,"","DEF-penetrating medium Neutral
attack on one foe.","對敵方單體發動無屬性中威力的DEF貫穿攻擊。","","적 1체에 무속성 중간 위력 방어력 관통공격.","VER-durchdringender durchschn. Neutralangriff
auf einen Gegner."
1057,"","INT-penetrating medium Neutral
attack on one foe.","對敵方單體發動無屬性中威力的INT貫穿攻擊。","","적 1체에 무속성 중간 위력 지력 관통공격.","INT-durchdringender durchschn. Neutralangriff
auf einen Gegner."
1058,"","2 physical attacks, 10 Light damage to all.
1% chance of instantly killing target.","對敵方全體發動2次威力10的光屬性物理攻擊，
並有1%的機率使對方立即死亡。","","적 전체에 빛속성 위력 10의 물리공격 2회 한다.
대상을 1%의 확률로 즉사시킨다.","2 physische Angriffe, 10 Lichtschaden gegen
alle. 1 % Chance auf Soforttod."
1059,"","Physical attack, 85 Fire damage to one foe.
10% chance of reducing target's DEF by 10%.","對敵方單體發動威力85的火屬性物理攻擊，
並有10%的機率使對方的DEF降低10%。","","적 1체에 불속성 위력 85의 물리공격.
10%의 확률로 대상의 방어력을 10% 내린다.","Physischer Angriff, 85 Feuerschaden gegen
einen Gegner. 10 % Chance auf Ziel-VER –10 %."
1060,"","Magic attack, 80 Light damage to one foe.
","對敵方單體發動威力80的光屬性魔法攻擊。","","적 1체에 빛속성 위력 80의 마법공격.
","Magischer Angriff, 80 Lichtschaden gegen
einen Gegner."
1061,"","Magic attack, 75 Water damage to one foe.
10% chance of reducing target's SPD by 10%.","對敵方單體發動威力75的水屬性魔法攻擊，
並有10%的機率使對方的SPD降低10%。","","적 1체에 물속성 위력 75의 마법공격.
10%의 확률로 대상의 민첩을 10% 내린다.","Magischer Angriff, 75 Wasserschaden gegen
einen Gegner. 10 % Chance auf Ziel-GES –10 %."
1062,"","Physical attack, 45 Fire damage to all foes.
","對敵方全體發動威力45的火屬性物理攻擊。","","적 전체에 불속성 위력 45의 물리공격.
","Physischer Angriff, 45 Feuerschaden gegen
alle Gegner."
1063,"","Physical attack, 75 Earth damage to one foe.
30% chance of reducing target's SPD by 10%.","對敵方單體發動威力75的土屬性物理攻擊，
並有30%的機率使對方的SPD降低10%。","","적 1체에 땅속성 위력 75의 물리공격.
30%의 확률로 대상의 민첩을 10% 내린다.","Physischer Angriff, 75 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-GES –10 %."
1064,"","Physical attack, 40 Neutral damage to all.
90% accuracy, tends to critical more often.","對敵方全體發動威力40的無屬性物理攻擊，
ACU 90%，容易產生爆擊。","","적 전체에 무속성 위력 40의 물리공격.
명중률 90%. 크리티컬이 발생하기 쉽다.","Physischer Angriff, 40 Neutralschaden gegen
alle. 90 % Trefferquote. Häufiger kritisch."
1065,"","DEF-penetrating medium Plant attack on one foe.
Tends to critical more often.","對敵方單體發動木屬性中威力的DEF貫穿攻擊，
容易產生爆擊。","","적 1체에 풀속성 중간 위력 방어력 관통공격.
크리티컬이 발생하기 쉽다.","VER-durchdringender durchschn. Pflanzenangr.
auf einen Gegner. Häufiger kritische Treffer."
1066,"","Magic attack, 30 Water damage to all foes.
","對敵方全體發動威力30的水屬性魔法攻擊。","","적 전체에 물속성 위력 30의 마법공격.
","Magischer Angriff, 30 Wasserschaden gegen
alle Gegner."
1067,"","Physical attack, 200 Fire damage to one foe.
Cannot move from recoil for one turn.","對敵方單體發動威力200的火屬性物理攻擊，
使用後將因反作用力而無法行動1回合。","","적 1체에 불속성 위력 200의 물리공격.
공격 후, 반동으로 1턴간 행동 불능이 된다.","Physischer Angriff, 200 Feuerschaden gegen
einen Gegner. Ein Zug Pause durch Rückstoß."
1068,"","Physical attack, 90 Fire damage to one foe.
Tends to critical more often.","對敵方單體發動威力90的火屬性物理攻擊，
容易產生爆擊。","","적 1체에 불속성 위력 90의 물리공격.
크리티컬이 발생하기 쉽다.","Physischer Angriff, 90 Feuerschaden gegen
einen Gegner. Häufiger kritische Treffer."
1069,"","Fixed damage of 150 to one foe.
60% chance of confusing target.","給予敵方單體150的固定傷害，
並有60%的機率使對方混亂。","","적 1체에 150의 고정 대미지.
대상을 60%의 확률로 혼란 상태로 만든다.","150 Schaden gegen einen Gegner.
60 % Chance auf Verwirrung."
1070,"","Fixed damage of 200 to one foe.
Absorbs 20% of the damage as HP.","給予敵方單體200的固定傷害，
並吸收20%HP。","","적 1체에 200의 고정 대미지를 주고
20%를 HP로 흡수한다.","200 Schaden gegen einen Gegner.
Absorbiert 20 % des Schadens als TP."
1071,"","Physical attack, 40 Plant damage to all foes.
5% chance of paralyzing target.","對敵方全體發動威力40的木屬性物理攻擊，
並有5%的機率使對方麻痺。","","적 전체에 풀속성 위력 40의 물리공격.
대상을 5%의 확률로 마비 상태로 만든다.","Physischer Angriff, 40 Pflanzenschaden gegen
alle Gegner. 5 % Chance auf Lähmen."
1072,"","Physical attack, 90 Neutral damage to a foe.
30% chance of increasing ATK by 10%.","對敵方單體發動威力90的無屬性物理攻擊，
並有30%的機率使自己的ATK提升10%。","","적 1체에 무속성 위력 90의 물리공격. 
30%의 확률로 자신의 공격력을 10% 올린다.","Physischer Angriff, 90 Neutralschaden gegen
einen Gegner. 30 % Chance auf ANG +10 %."
1073,"","Physical attack, 80 Earth damage to one foe.
30% chance of reducing target's DEF by 10%.","對敵方單體發動威力80的土屬性物理攻擊，
並有30%的機率使對方的DEF降低10%。","","적 1체에 땅속성 위력 80의 물리공격.
30%의 확률로 대상의 방어력을 10% 내린다.","Physischer Angriff, 80 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-VER –10 %."
1074,"","Physical attack, 75 Earth damage to one foe.
30% chance of reducing target's ATK by 10%.","對敵方單體發動威力75的土屬性物理攻擊，
並有30%的機率使對方的ATK降低10%。","","적 1체에 땅속성 위력 75의 물리공격.
30%의 확률로 대상의 공격력을 10% 내린다.","Physischer Angriff, 75 Erdschaden gegen
einen Gegner. 30 % Chance auf Ziel-ANG –10 %."
1075,"","Magic attack, 25 Fire damage to all foes.
10% chance of increasing SPD by 10%.","對敵方全體發動威力25的火屬性魔法攻擊，
並有10%的機率會使自己的SPD提升10%。","","적 전체에 불속성 위력 25의 마법공격. 
10%의 확률로 자신의 민첩을 10% 올린다.","Magischer Angriff, 25 Feuerschaden gegen
alle Gegner. 10 % Chance auf GES +10 %."
1076,"","Reduces one foe's HP by 10%","減少敵方單體10%HP。","","적 1체의 HP를 10% 줄인다.","Reduziert die TP eines Gegners um 10 %."
1077,"","Physical attack, 110 Fire damage to one foe.
Receive recoil damage equal to 5% of HP.","對敵方單體發動威力110的火屬性物理攻擊，
使用後將因反作用力而受到HP5%的傷害。","","적 1체에 불속성 위력 110의 물리공격.
공격 후, 반동으로 HP의 5% 대미지를 받는다.","Physischer Angriff, 110 Feuerschaden gegen
einen Gegner. Rückstoßschaden: 5 % der TP."
1078,"","Physical attack, 80 Earth damage to one foe.
Causes knockback.","對敵方單體發動威力80的土屬性物理攻擊，
並產生擊退效果。","","적 1체에 땅속성 위력 80의 물리공격.
넉백이 발생한다.","Physischer Angriff, 80 Erdschaden gegen
einen Gegner. Rückstoß."
1079,"","Fixed damage of 150 to one foe.
60% chance of confusing target.","給予敵方單體150的固定傷害，
並有60%的機率使對方混亂。","","적 1체에 150의 고정 대미지.
대상을 60%의 확률로 혼란 상태로 만든다.","150 Schaden gegen einen Gegner.
60 % Chance auf Verwirrung."
1080,"","Magic attack, 20 Earth damage to all foes.
30% chance of reducing target's SPD by 10%.","對敵方全體發動威力20的土屬性魔法攻擊，
並有30%的機率使對方的SPD降低10%。","","적 전체에 땅속성 위력 20의 마법공격.
30%의 확률로 대상의 민첩을 10% 내린다.","Magischer Angriff, 20 Erdschaden gegen
alle Gegner. 30 % Chance auf Ziel-GES –10 %."
1081,"","3 physical attacks, 30 Wind damage to a foe.","對敵方單體發動3次威力30的風屬性物理攻擊。","","적 1체에 바람속성 위력 30의 물리공격을 3회 한다.","3 physische Angriffe, 30 Windschaden gegen
einen Gegner."
1082,"","Physical attack, 80 Fire damage to one foe.
30% chance of increasing ATK by 10%.","對敵方單體發動威力80的火屬性物理攻擊，
並有30%的機率使自己的ATK提升10%。","","적 1체에 불속성 위력 80의 물리공격.
30%의 확률로 자신의 공격력을 10% 올린다.","Physischer Angriff, 80 Feuerschaden gegen
einen Gegner. 30 % Chance auf ANG +10 %."
1083,"","Physical attack, 80 Water damage to one foe.
10% chance of stunning target.","對敵方單體發動威力80的水屬性物理攻擊，
並有10%的機率使對方暈眩。","","적 1체에 물속성 위력 80의 물리공격.
대상을 10%의 확률로 스턴 상태로 만든다.","Physischer Angriff, 80 Wasserschaden gegen
einen Gegner. 10 % Chance auf Betäuben."
1084,"","Physical attack, 95 Earth damage to one foe.
","對敵方單體發動威力95的土屬性物理攻擊。","","적 1체에 땅속성 위력 95의 물리공격.
","Physischer Angriff, 95 Erdschaden gegen
einen Gegner."
1085,"","2-4 physical attacks,
30 Neutral damage to one foe.","對敵方單體發動2～4次威力30的無屬性物理攻擊。","","적 1체에 무속성 위력 30의 물리공격을 2~4회 한다.","2–4 physische Angriffe, 30 Neutralschaden
gegen einen Gegner."
1086,"","4 physical attacks,
25 Electric damage to one foe.","對敵方單體發動4次威力25的雷屬性物理攻擊。","","적 1체에 전기속성 위력 25의 물리공격을 4회 한다.","4 physische Angriffe, 25 Elektroschaden gegen
einen Gegner."
1087,"","INT-penetrating strong Electric attack on one foe.
","對敵方單體發動雷屬性高威力的INT貫穿攻擊。","","적 1체에 전기속성 강한 위력 지력 관통공격.","INT-durchdringender starker Elektroangriff
auf einen Gegner."
1088,"","2 physical attacks, 60 Wind damage to one foe.","對敵方單體發動2次威力60的風屬性物理攻擊。","","적 1체에 바람속성 위력 60의 물리공격을 2회 한다.","2 physische Angriffe, 60 Windschaden gegen
einen Gegner."
1089,"","Physical attack, 110 Electric damage to one
foe. Tends to critical more often.","對敵方單體發動威力110的雷屬性物理攻擊，
容易產生爆擊。","","적 1체에 전기속성 위력 110의 물리공격.
크리티컬이 발생하기 쉽다.","Physischer Angriff, 110 Elektroschaden gegen
einen Gegner. Häufiger kritische Treffer."
1090,"","Magic attack, 75 Neutral damage to all foes.
","對敵方全體發動威力75的無屬性魔法攻擊。","","적 전체에 무속성 위력 75의 마법공격.","Magischer Angriff, 75 Neutralschaden gegen
alle Gegner."
1091,"","4 physical attacks, 30 Fire damage to a foe.
50% chance of reducing target's DEF by 10%.","對敵方單體發動4次威力30的火屬性物理攻擊，
並有50%的機率使對方的DEF降低10%。","","적 1체에 불속성 위력 30의 물리공격을 4회 한다.
50%의 확률로 대상의 방어력을 10% 내린다.","4 physische Angriffe, 30 Feuerschaden gegen
einen Gegner. 50 % Chance auf Ziel-VER –10 %."
1092,"","Magic attack, 65 Dark damage to all
and absorbs 15% of the damage as HP.","對敵方全體發動威力65的闇屬性魔法攻擊，
並吸收15%HP。","","적 전체에 어둠속성 위력 65의 마법공격을 하고
15%를 HP로 흡수한다.","Magischer Angriff, 65 Dunkelschaden gegen
alle. Absorbiert 15 % des Schadens als TP."
1093,"","Physical attack, 115 Wind damage to one foe.
","對敵方單體發動威力115的風屬性物理攻擊。","","적 1체에 바람속성 위력 115의 물리공격.
","Physischer Angriff, 115 Windschaden gegen
einen Gegner."
1094,"","INT-penetrating medium Dark attack on all foes.
20% chance of inflicting Paralysis.","對敵方全體發動闇屬性中威力的INT貫穿攻擊，
並有20%的機率使對方麻痺。","","적 전체에 어둠속성 중간 위력 지력 관통공격.
대상을 20%의 확률로 마비 상태로 만든다.","INT-durchdringender Dunkelangriff auf alle
Gegner. 20 % Chance auf Lähmen."
