ID,Japanese,English,Chinese,EnglishCensored,Korean,German
13101,"","Green-striped DigiEgg decoration. The
start and end of all Digimon. /Accessory","綠色橫紋數碼蛋的複製飾品。
是數碼寶貝結束與開始的姿態／飾品","","녹색 줄무늬 디지타마를 본뜬 장식.
디지몬의 끝과 시작을 상징한다 /액세서리","Grün gestreifte Digi-Ei-Deko. Der Anfang
und das Ende aller Digimon. /Accessoire"
13102,"","Red polka-dotted DigiEgg decoration. The
start and end of all Digimon. /Accessory","紅色點點數碼蛋的複製飾品。
是數碼寶貝結束與開始的姿態／飾品","","붉은 물방울 무늬 디지타마를 본뜬 장식.
디지몬의 끝과 시작을 상징한다 /액세서리","Rot gepunktete Digi-Ei-Deko. Der Anfang
und das Ende aller Digimon. /Accessoire"
13201,"","Gold-speckled DigiEgg decoration. The
start and end of all Digimon. /Accessory","金色點點數碼蛋的複製飾品。
是數碼寶貝結束與開始的姿態／飾品","","금색 물방울 무늬 디지타마를 본뜬 장식. 
디지몬의 끝과 시작을 상징한다 /액세서리","Golden gesprenkelte Digi-Ei-Deko. Anfang
und Ende aller Digimon. /Accessoire"
11001,"","Festival flag celebrating growing boys...
adorned with Seadramon. /Accessory","祝賀男孩子成長的旗幟……
但上面加了海龍獸／飾品","","남자아이의 성장을 축하하는 축제 장식…에
시드라몬을 달아놓은 것 /액세서리","Ein Banner mit Seadramon zur Feier
heranwachsender Jungen. /Accessoire"
11101,"","Festival flag celebrating growing boys...
adorned with Airdramon. /Accessory","祝賀男孩子成長的旗幟……
但上面加了飛龍獸／飾品","","남자아이의 성장을 축하하는 축제 장식…에
에어드라몬을 달아놓은 것 /액세서리","Ein Banner mit Airdramon zur Feier
heranwachsender Jungen. /Accessoire"
13301,"","Festival flag celebrating growing boys.
Edo-style black carp. /Accessory","祝賀男孩子成長的旗幟。
只有鯉魚的江戶風格／飾品","","남자아이의 성장을 축하하는 축제 장식.
평범한 잉어를 단 에도 스타일 /액세서리","Banner mit schwarzem Edo-Karpfen zur
Feier wachsender Jungen. /Accessoire"
13401,"","Festival flag celebrating growing boys.
Gorgeous swimming carp. /Accessory","祝賀男孩子成長的旗幟。
特徵是豪華的游泳鯉魚／飾品","","남자아이의 성장을 축하하는 축제 장식.
우아하게 헤엄치는 잉어가 특징 /액세서리","Banner zur Feier wachsender Jungen. 
Schwimmender Karpfen. /Accessoire"
11201,"","Doll shaped like ShellNumemon. Keep it
for rainy days! /Accessory","貝殼鼻涕獸的人偶。
雨天的同伴！／飾品","","달팽이워매몬을 본딴 인형.
비오는 날에 함께! /액세서리","Eine Puppe in Form von ShellNumemon.
Für Notzeiten! /Accessoire"
11301,"","Doll shaped like BlackKingNumemon.
Won't raise your drop rate. /Accessory","黑帝鼻涕獸的人偶。
並不會增加掉落率／飾品","","블랙킹워매몬을 본딴 인형.
드롭률은 증가하지 않는다 /액세서리","Puppe in Form von BlackKingNumemon.
Keine Beuteerhöhung. /Accessoire"
13501,"","Doll shaped like BlackKingNumemon tinted
gold. Not a new Digimon. /Accessory","金色塗裝的黑帝鼻涕獸人偶。
並不是新數碼寶貝喔／飾品","","블랙킹워매몬 인형을 금색으로 코팅.
신종 디지몬이 아니다 /액세서리","BlackKingNumemon-Puppe in Gold.
Kein neues Digimon. /Accessoire"
11401,"","Decoration shaped like a yellow star.
Sparkles like the real thing. /Accessory","黃色星形飾品。
這正是星星的光輝／飾品","","황금색 별모양 장식.
이것이야말로 스타의 반짝임 /액세서리","Deko in Form eines gelben Sterns.
Funkelt wie ein echter Stern. /Accessoire"
11402,"","Decoration shaped like a blue star.
Known for its soft coloring. /Accessory","藍色星形飾品。
特徵是溫和的配色／飾品","","파란색 별모양 장식.
우아하고 부드러운 색감이 특징 /액세서리","Deko in Form eines blauen Sterns.
Berühmt für den Pastellton. /Accessoire"
11403,"","Decoration shaped like a red star.
Shines like a morning star. /Accessory","紅色星形飾品。
以燃燒的明星為印象／飾品","","빨간색 별모양 장식.
뜨겁게 타오르는 샛별의 이미지 /액세서리","Deko in Form eines roten Sterns.
Funkelt wie ein Morgenstern. /Accessoire"
13601,"","Three decorations shaped like yellow
stars. No, you're not dizzy. /Accessory","黃色星形飾品x3。
可不是混亂狀態喔／飾品","","금색 별모양 장식
혼란에 걸린 것이 아니다 /액세서리","Drei Dekos in Form von gelben Sternen.
Dir ist nicht schwindlig. /Accessoire"
11501,"","Straw hat wrapped in red ribbon.
Feel the summer sunshine. /Accessory","綁上紅色緞帶的草帽。
可以感受到夏日陽光／飾品","","빨간 리본이 달린 밀짚모자.
여름의 햇살이 느껴진다 /액세서리","Ein Strohhut mit rotem Band. Genieße die
Sommersonne. /Accessoire"
11601,"","A straw hat with a blue ribbon. You can
feel the gentle wind. /Accessory","綁上藍色緞帶的草帽。
可以感受到清爽微風／飾品","","파란 리본이 달린 밀짚모자.
상쾌한 바람이 느껴진다 /액세서리","Ein Strohhut mit blauem Band. Spürst
du die sanfte Brise? /Accessoire"
13701,"","A popular flower reminiscent of summer.
Means ""I can see only you."" /Accessory","作為夏季象徵的知名花卉。花語是
「僅僅注視著你」／飾品","","여름의 풍물로 인기있는 꽃. 꽃말은
「당신만을 바라보고 있어요」 /액세서리","Eine Blume, die an den Sommer erinnert.
Deutung: „Ich sehe nur dich.“ /Accessoire"
13801,"","A flower that blooms on Palmon's head.
Just a replica, honest. /Accessory","巴魯獸頭上綻放的花。
當然，這是複製品。當然／飾品","","팔몬의 머리에 피어있는 꽃.
물론 당연히 레플리카 /액세서리","Eine Blume, die auf Palmons Kopf blüht.
Nur eine Kopie, versprochen. /Accessoire"
13901,"","A flower sparkling gold. Talk about
flashy. /Accessory","閃耀金色的花朵。
一口氣提昇豪華度／飾品","","금색으로 빛나는 꽃.
화려함이 순식간에 올라간다 /액세서리","Eine golden funkelnde Blume.
Wie protzig. /Accessoire"
